AT5G03240,AT5G16570
AT5G03240,AT1G03475
AT3G54620,AT5G49450
AT4G28750,AT3G54890
AT4G31840,AT3G17000
AT4G34220,AT1G45145
AT2G41170,AT1G75950
AT4G37370,AT4G13510
AT4G27960,AT5G03240
AT2G38310,AT5G57050
AT5G03240,AT4G35860
AT5G20720,AT5G13630
AT5G22290,AT5G58650
AT3G61890,AT1G58270
AT2G24230,AT2G41820
AT5G03240,AT3G19450
AT5G46240,AT3G54300
AT5G37780,AT4G36250
AT4G39030,AT2G41705
AT4G36410,AT5G01600
AT3G55090,AT4G37680
AT4G30190,AT3G10640
AT4G16520,AT4G24690
AT3G29575,AT4G10040
AT1G22750,AT1G21240
AT4G14480,AT4G01410
AT3G01550,AT4G37680
AT5G42370,AT1G65690
AT1G20110,AT3G12400
AT3G04790,AT5G42980
AT3G08680,AT4G37680
AT5G03240,AT4G24770
AT1G48630,AT5G41990
AT2G04040,AT1G14360
AT4G29040,AT5G47190
AT2G25930,AT1G47128
AT4G16520,AT5G07730
AT5G03240,AT2G29550
AT2G17972,AT5G22290
AT2G41100,AT4G13020
AT5G57050,AT4G40010
AT3G05360,AT4G38690
AT5G03240,AT1G14810
AT5G03240,AT1G70810
AT3G49570,AT4G30490
AT4G37220,AT4G01410
AT5G03240,AT3G06860
AT2G35370,AT5G42980
AT4G29040,AT4G17560
AT3G10640,AT4G16144
AT2G35940,AT1G62990
AT4G17680,AT5G45100
AT5G03240,AT4G23850
AT4G09580,AT5G22290
AT1G44960,AT3G66654
AT3G48080,AT3G52430
AT5G63610,AT3G19150
AT2G01250,AT3G07780
AT1G15570,AT2G18050
AT2G32160,AT5G08330
AT1G73790,AT4G10930
AT5G03240,AT5G38660
AT1G44100,AT2G43570
AT1G32230,AT2G40340
AT3G26090,AT4G35770
AT1G07310,AT1G11130
AT3G63140,AT1G09340
AT5G41560,AT1G01360
AT1G34420,AT5G61010
AT5G43700,AT4G14550
AT2G20130,AT5G02040
AT4G21570,AT1G29060
AT1G17080,AT1G27300
AT5G27030,AT5G11530
AT3G30180,AT1G29060
AT2G03620,AT3G66654
AT5G04920,AT5G13860
AT3G11410,AT3G02140
AT2G47030,AT5G22290
AT2G25520,AT3G48520
AT1G80670,AT5G26742
AT1G76540,AT3G28180
AT4G15700,AT5G08330
AT2G29180,AT3G66654
AT5G63970,AT5G56150
AT2G25625,AT5G66570
AT5G23400,AT3G13670
AT4G14710,AT5G43830
AT2G19830,AT4G29820
AT1G45145,AT1G11210
AT2G01950,AT5G03240
AT1G55610,AT1G11130
AT4G29040,AT2G40010
AT1G71190,AT3G48890
AT1G52600,AT5G06320
AT2G24630,AT3G66654
AT4G24690,AT4G29820
AT4G33690,AT5G61010
AT3G17000,AT3G09770
AT2G24020,AT5G64260
AT1G26660,AT5G18030
AT2G20300,AT4G37680
AT3G28040,AT4G37680
AT1G73030,AT2G27600
AT5G03240,AT1G75780
AT1G10030,AT4G37680
AT4G39030,AT3G10640
AT4G16620,AT3G66654
AT3G55990,AT5G43460
AT4G26080,AT3G01090
AT1G54350,AT3G57220
AT4G40010,AT5G21326
AT4G21650,AT3G46900
AT5G01540,AT5G06320
AT1G75950,AT5G49000
AT2G29490,AT4G11100
AT2G24170,AT4G37680
AT5G03240,AT3G07010
AT1G04340,AT3G50910
AT1G26930,AT1G75950
AT1G10660,AT1G65690
AT1G17190,AT2G29490
AT5G63850,AT1G01340
AT5G03240,AT4G29810
AT1G62520,AT5G41350
AT5G03240,AT3G51460
AT1G32870,AT1G32230
AT3G13380,AT5G07180
AT1G28360,AT4G17680
AT3G11410,AT4G30960
AT1G01010,AT1G16240
AT3G29270,AT5G06320
AT3G29270,AT4G01150
AT3G19290,AT1G49720
AT1G13520,AT1G70410
AT1G09380,AT5G06320
AT3G28040,AT5G63930
AT5G03240,AT4G16520
AT3G05360,AT2G31880
AT4G31330,AT3G66654
AT1G34750,AT1G04960
AT1G47670,AT1G14360
AT4G35580,AT5G04160
AT1G01620,AT2G16850
AT1G01440,AT3G49570
AT5G03240,AT2G38230
AT3G16670,AT4G01410
AT5G57345,AT4G37680
AT3G55090,AT1G21240
AT5G44560,AT2G27600
AT5G03240,AT4G33950
AT1G28050,AT5G63470
AT1G52830,AT1G04250
AT1G56280,AT1G68050
AT1G14810,AT5G13840
AT5G02620,AT5G06320
AT5G03240,AT2G18380
AT2G45660,AT5G47590
AT1G08920,AT3G66654
AT3G27960,AT4G26910
AT1G66350,AT1G19180
AT5G17190,AT2G01950
AT1G44100,AT1G21240
AT4G24990,AT3G08690
AT4G22130,AT1G21240
AT5G03240,AT5G47870
AT5G43430,AT1G50940
AT4G29040,AT2G38210
AT3G18130,AT4G37540
AT5G03240,AT2G21170
AT5G41410,AT4G36870
AT1G76540,AT5G06150
AT2G26800,AT3G49580
AT1G61610,AT1G14700
AT4G29040,AT4G31700
AT2G24220,AT1G29060
AT3G02150,AT4G16760
AT2G37050,AT1G65690
AT1G44960,AT1G45145
AT1G10660,AT2G41705
AT4G34610,AT1G62990
AT5G65210,AT4G32690
AT5G48380,AT2G19190
AT3G13950,AT5G06320
AT2G47710,AT3G11930
