AT1G53730,AT5G42980
AT1G65790,AT3G07360
AT5G25350,AT4G02570
AT1G01620,AT4G35100
AT2G23310,AT5G41600
AT5G03240,AT3G54720
AT5G06320,AT2G29180
AT5G42370,AT3G52070
AT5G63930,AT3G61750
AT4G17730,AT5G01540
AT4G27040,AT3G12400
AT3G20630,AT5G03240
AT3G08600,AT1G29060
AT1G59870,AT4G04800
AT1G04100,AT1G15750
AT5G02620,AT1G29060
AT3G50820,AT5G42980
AT4G11320,AT4G35580
AT1G69420,AT2G42580
AT5G37780,AT4G36250
AT1G18880,AT4G30850
AT4G23010,AT4G37680
AT1G27300,AT1G33110
AT5G60450,AT4G14550
AT1G80670,AT1G20620
AT3G05870,AT4G38780
AT2G35910,AT3G10640
AT1G73150,AT5G10400
AT1G26660,AT5G18030
AT1G09380,AT3G66654
AT4G14716,AT4G33910
AT1G76185,AT1G08770
AT1G12460,AT1G14700
AT3G10490,AT3G10480
AT3G26090,AT4G30850
AT2G39180,AT3G10640
AT3G26090,AT2G40000
AT4G00355,AT3G47470
AT5G03240,AT1G72160
AT5G42370,AT5G35460
AT3G63140,AT1G09340
AT3G47620,AT5G51910
AT3G48750,AT1G47210
AT5G03240,AT5G62670
AT1G08370,AT3G13300
AT3G06170,AT4G23400
AT1G43790,AT5G17420
AT5G58720,AT5G58950
AT4G19700,AT5G08330
AT2G41100,AT5G66790
AT2G47770,AT2G36830
AT2G29980,AT4G35580
AT3G54820,AT5G22290
AT5G42370,AT1G29060
AT4G11370,AT5G12860
AT5G27060,AT3G17000
AT4G08300,AT2G41705
AT3G22070,AT4G35580
AT1G27300,AT3G61870
AT4G11960,AT4G02770
AT3G15880,AT1G72450
AT4G14716,AT1G67090
AT1G80670,AT2G17520
AT5G04850,AT2G27600
AT1G34750,AT1G04960
AT5G12840,AT1G54830
AT2G30580,AT5G07730
AT5G04200,AT3G13300
AT1G75950,AT3G54480
AT5G43700,AT3G04730
AT3G26090,AT3G51280
AT3G01090,AT3G19150
AT2G20570,AT4G14900
AT2G43850,AT2G02040
AT3G62090,AT2G20180
AT3G07780,AT4G39270
AT2G28350,AT5G60450
AT5G37780,AT1G10210
AT5G37780,AT2G46240
AT3G02150,AT5G10710
AT5G64170,AT5G02840
AT2G02870,AT1G75950
AT5G03240,AT5G54510
AT1G26660,AT1G34420
AT1G22985,AT3G16360
AT1G59870,AT3G56800
AT1G74950,AT5G46760
AT5G50520,AT1G65690
AT1G44900,AT5G44635
AT5G14210,AT3G17000
AT3G52850,AT1G14360
AT3G47620,AT3G61920
AT5G13170,AT3G48890
AT1G08560,AT4G32070
AT5G37780,AT5G64400
AT2G38310,AT1G72770
AT1G80670,AT1G04820
AT2G43700,AT3G11660
AT4G11840,AT3G26090
AT5G03240,AT3G58750
AT3G27770,AT4G21380
AT2G19190,AT1G69270
AT1G04100,AT5G62000
AT2G01680,AT1G29060
AT5G03240,AT2G42010
AT5G03240,AT1G48410
AT1G53730,AT3G17000
AT5G03240,AT4G24770
AT4G08300,AT3G10640
AT4G11220,AT5G41600
AT1G04250,AT1G51950
AT5G27350,AT1G76185
AT2G19830,AT5G22950
AT4G33950,AT3G06510
AT4G04860,AT3G66654
AT3G29034,AT5G41600
AT2G41100,AT3G59150
AT5G13630,AT4G31800
AT2G33380,AT3G29270
AT1G67360,AT3G29270
AT1G71110,AT4G30850
AT1G01140,AT3G49570
AT4G12980,AT3G13670
AT5G41370,AT5G61010
AT3G21870,AT1G76540
AT5G63930,AT3G66654
AT1G10660,AT3G66654
AT5G03240,AT3G17820
AT3G49570,AT4G30490
AT1G19700,AT5G41410
AT5G25930,AT3G51740
AT1G71130,AT3G16360
AT1G14340,AT4G02080
AT1G12460,AT2G19190
AT3G63310,AT1G14700
AT1G25540,AT3G14230
AT4G09580,AT5G22290
AT4G11220,AT4G19370
AT3G50500,AT1G17550
AT3G19820,AT3G12090
AT1G57540,AT1G29060
AT1G15750,AT1G22640
AT2G34640,AT3G62090
AT4G33950,AT1G72770
AT1G34420,AT4G17680
AT2G35190,AT3G52400
AT1G66410,AT3G61160
AT3G54180,AT3G19150
AT5G16590,AT2G41705
AT3G47640,AT5G13810
AT2G27060,AT1G14700
AT5G23820,AT5G42220
AT5G01550,AT3G17000
AT1G53750,AT5G03240
AT5G14210,AT5G06320
AT5G51910,AT4G18170
AT5G27030,AT4G34990
AT5G15500,AT3G61750
AT4G23010,AT5G20230
AT1G33110,AT4G35580
AT5G27030,AT1G04100
AT3G47780,AT1G65690
AT1G72830,AT1G54830
AT1G61610,AT4G37680
AT1G77400,AT3G07780
AT5G46410,AT5G59220
AT5G06320,AT3G53190
AT1G56145,AT1G66410
AT1G33040,AT5G12190
AT1G47670,AT1G11940
AT1G80670,AT2G47470
AT5G37780,AT5G48670
AT5G19875,AT5G22290
AT4G35600,AT2G31880
AT3G07370,AT5G38410
AT3G13380,AT1G69270
AT3G25980,AT4G32650
AT2G35910,AT3G17000
AT1G18470,AT5G06320
AT5G01820,AT1G77450
AT5G65210,AT3G53190
AT5G02620,AT5G06320
AT1G02560,AT1G66670
AT2G19190,AT4G30850
AT5G62710,AT5G06320
AT3G26090,AT1G15820
AT1G14700,AT2G03620
AT3G19820,AT1G18880
AT2G35940,AT1G11910
AT3G16830,AT1G04100
AT3G45290,AT1G29060
AT3G13380,AT5G03240
AT5G37780,AT4G26270
AT2G05840,AT4G29040
AT1G02920,AT1G02930
AT3G03490,AT3G07560
AT4G26450,AT4G40042
AT5G37780,AT1G12680
AT1G67860,AT3G29270
AT3G45290,AT3G48890
AT4G36180,AT2G41820
AT5G03240,AT3G55770
AT1G79270,AT2G20570
AT1G45145,AT2G05710
AT4G35100,AT1G29060
AT2G20130,AT4G02080
AT1G67860,AT4G00780
AT5G03240,AT3G44310
AT5G63030,AT3G11810
AT1G44960,AT1G29060
AT5G03240,AT3G17390
AT5G52880,AT1G75950
AT4G13530,AT1G21240
AT5G03240,AT4G38270
AT4G19700,AT4G03190
AT4G28490,AT1G01340
AT5G17330,AT5G37780
AT5G39610,AT5G44190
AT5G03240,AT3G53990
AT1G73790,AT4G10930
AT1G14340,AT4G25660
AT3G11810,AT1G29060
AT5G03240,AT5G52960
AT5G03240,AT3G54050
AT1G66410,AT4G28706
AT1G27300,AT3G44220
AT1G70300,AT1G14700
AT3G27960,AT3G45210
AT2G15790,AT5G52640
AT5G43170,AT1G77450
AT5G02040,AT5G22290
AT3G03000,AT3G47620
AT5G03240,AT4G35310
AT3G48750,AT1G06760
AT2G38310,AT4G26080
AT3G26110,AT3G66654
AT2G17290,AT4G35900
AT4G30850,AT4G23740
AT3G49580,AT5G51100
AT2G30580,AT5G61010
AT5G27030,AT1G35560
AT3G27960,AT5G38420
AT2G35710,AT1G45145
AT5G35460,AT5G20230
AT1G44000,AT4G13250
AT3G53120,AT5G13860
AT4G00270,AT2G25650
AT4G36850,AT3G17000
AT5G25210,AT4G11920
AT1G58340,AT5G26340
AT2G36026,AT1G62990
AT1G06460,AT4G35250
AT2G41090,AT3G59150
AT4G29040,AT1G64510
AT4G23150,AT3G48890
AT3G56400,AT3G46090
AT5G60450,AT1G04100
AT1G01620,AT4G23400
AT3G08680,AT3G17000
AT2G39900,AT4G19700
AT2G30250,AT5G53830
AT1G15750,AT2G41940
AT3G02150,AT3G27010
AT3G11410,AT1G10070
AT5G42980,AT5G60360
AT1G09100,AT5G03240
AT3G50940,AT4G31330
AT4G24990,AT4G27960
AT1G44960,AT1G14700
AT2G41090,AT3G19290
AT3G02290,AT2G31360
AT3G20060,AT5G03240
AT1G30860,AT2G38490
AT4G29040,AT2G44120
AT5G03240,AT2G46440
AT1G66410,AT3G01970
AT4G24990,AT1G64230
AT3G49580,AT5G57910
AT3G24660,AT1G09970
AT2G42360,AT4G30850
AT4G04860,AT1G45145
AT5G06150,AT3G48750
AT4G17680,AT5G45100
AT1G61380,AT3G18710
AT5G20900,AT4G17880
AT1G74950,AT1G72450
AT4G04620,AT4G24690
AT5G62710,AT1G56650
AT2G46240,AT3G56800
AT2G32160,AT3G47620
AT1G67860,AT5G27060
AT3G19260,AT1G29060
AT5G10020,AT1G29060
AT4G20300,AT5G61010
AT3G01500,AT2G01680
AT3G18140,AT3G47620
AT1G69970,AT3G66654
AT4G04800,AT5G51910
AT1G14360,AT5G16530
AT5G01540,AT1G14700
AT4G17720,AT4G25660
AT5G13630,AT4G33950
AT3G61890,AT4G16670
AT1G80670,AT5G13490
AT2G36400,AT1G01160
AT5G03240,AT1G17720
AT1G09380,AT1G11940
AT1G16920,AT1G77380
AT1G66410,AT3G19290
AT3G54840,AT2G20780
AT1G69970,AT5G06320
AT1G01620,AT4G23010
AT1G49720,AT4G34000
AT1G71970,AT3G49580
AT1G66580,AT5G03240
AT1G19680,AT3G27960
AT5G14740,AT5G42980
AT2G01680,AT1G65690
AT1G27300,AT5G04160
AT1G27300,AT2G33120
AT4G24990,AT3G08690
AT2G07690,AT2G40550
AT1G27300,AT4G01430
AT3G28920,AT1G75240
AT4G16520,AT5G07730
AT5G01540,AT4G37680
AT1G21750,AT1G47128
AT3G52850,AT4G23010
AT2G01950,AT3G16640
AT2G41090,AT4G37240
AT2G39805,AT1G15690
AT2G01950,AT1G09310
AT1G66410,AT5G01890
AT2G38170,AT4G01010
AT4G16670,AT4G23050
AT5G37780,AT3G19820
AT3G02150,AT4G16780
AT4G12000,AT5G12860
AT3G15880,AT4G36920
AT3G49580,AT4G02770
AT3G27010,AT1G73805
AT5G43170,AT2G39725
AT1G51950,AT3G15540
AT1G19570,AT2G41820
AT1G17380,AT5G27030
AT2G18730,AT3G27960
AT5G37780,AT4G23290
AT3G62260,AT4G23050
AT5G03240,AT5G42220
AT3G16510,AT3G66654
AT3G51660,AT5G59220
AT5G59220,AT1G77450
AT5G05410,AT1G32230
AT4G11960,AT1G20020
AT4G35580,AT5G04160
AT1G29330,AT1G21240
AT5G46410,AT4G23050
AT2G01190,AT5G08330
AT2G43700,AT1G21240
AT1G72450,AT1G17380
AT2G04040,AT4G30850
AT3G15880,AT5G62000
AT1G49720,AT3G11410
AT1G77210,AT5G22290
AT5G08330,AT5G51910
AT3G50910,AT4G20300
AT5G20010,AT5G58590
AT5G62710,AT1G48480
AT5G02620,AT3G10640
AT3G56200,AT4G13530
AT5G03240,AT4G27070
AT3G26090,AT1G15430
AT1G27300,AT3G63200
AT1G29930,AT2G42580
AT2G43060,AT4G36540
AT4G35600,AT4G28490
AT2G38170,AT3G51860
AT5G55930,AT4G30850
AT1G69870,AT3G66654
AT1G21550,AT2G41100
AT3G06240,AT1G75950
AT1G32350,AT5G63030
AT1G27300,AT5G19875
AT5G04200,AT1G12000
AT2G20180,AT4G05320
AT2G20570,AT4G04620
AT5G07340,AT2G19190
AT1G70410,AT1G18730
AT4G21380,AT5G65200
AT1G80080,AT2G26330
AT5G01540,AT1G21240
AT1G75950,AT2G21950
AT4G30190,AT4G30850
AT5G03240,AT3G48000
AT3G48100,AT5G08720
AT5G22290,AT5G48380
AT2G17972,AT4G35100
AT1G76760,AT5G13810
AT3G22942,AT5G48380
AT1G10660,AT1G14700
AT4G29810,AT5G58950
AT4G17680,AT5G61010
AT1G27300,AT2G44080
AT3G20510,AT5G22290
AT4G37680,AT2G31880
AT4G23740,AT2G41820
AT5G03240,AT5G51970
AT1G23080,AT4G37680
AT5G15500,AT2G41705
AT3G05360,AT1G65690
AT1G16410,AT5G49890
AT2G26730,AT5G63930
AT4G14480,AT4G37680
AT5G43460,AT3G66654
AT5G01960,AT4G30850
AT4G37370,AT4G08300
AT1G78380,AT2G29490
AT2G41680,AT1G76760
AT5G03240,AT2G45640
AT5G03240,AT4G14960
AT5G04200,AT2G40490
AT1G80300,AT3G10640
AT1G76185,AT1G14360
AT2G33390,AT5G22290
AT2G47600,AT3G29270
AT4G37680,AT3G53190
AT2G34640,AT2G20180
AT4G23740,AT5G63930
AT3G01550,AT1G45145
AT5G03240,AT5G16970
AT2G19190,AT2G41820
AT4G34460,AT4G22780
AT5G53450,AT2G41090
AT5G22290,AT5G60460
AT4G24990,AT5G22290
AT5G28290,AT4G30190
AT3G53130,AT1G01620
AT3G28050,AT2G37940
AT4G04800,AT3G25980
AT1G14340,AT5G49000
AT4G21120,AT1G01340
AT1G08920,AT5G47180
AT1G66410,AT1G80120
AT1G79840,AT5G40330
AT2G44080,AT4G26450
AT4G26080,AT2G30360
AT4G32650,AT5G06320
AT4G29040,AT3G63190
AT5G60450,AT3G16500
AT3G56370,AT1G29060
AT2G28160,AT3G20770
AT1G44000,AT3G44880
AT2G36960,AT3G18140
AT3G27010,AT1G52890
AT1G01440,AT1G76760
AT1G77210,AT1G01340
AT2G38310,AT3G11410
AT5G03240,AT1G62780
AT3G07780,AT5G11450
AT3G50910,AT5G17450
AT1G80670,AT2G24090
AT4G17880,AT5G46760
AT1G66410,AT2G28380
AT4G37370,AT5G10020
AT5G03240,AT2G27060
AT1G44100,AT1G14700
AT4G00355,AT1G04340
AT2G22430,AT2G30360
AT5G03240,AT4G32070
AT5G03240,AT1G61560
AT1G12440,AT2G42580
AT1G69810,AT3G02150
AT5G15500,AT3G66654
AT5G63030,AT5G55930
AT1G75410,AT2G35940
AT5G44560,AT3G06810
AT5G16590,AT1G65690
AT1G09380,AT4G23010
AT1G32230,AT2G40340
AT5G06150,AT2G44350
AT4G26080,AT3G01090
AT5G03240,AT1G70810
AT2G37150,AT5G05190
AT1G17720,AT4G33950
AT5G03240,AT3G27690
AT5G46760,AT1G19180
AT1G48480,AT4G35110
AT3G17820,AT3G24660
AT5G64560,AT2G03620
AT5G03240,AT3G45300
AT1G70760,AT5G24000
AT1G47670,AT4G30850
AT3G16857,AT1G03430
AT4G17730,AT5G13630
AT1G01010,AT1G62880
AT4G36850,AT5G06320
AT3G56950,AT5G48810
AT3G43230,AT5G16840
AT3G12090,AT1G21240
AT1G61380,AT5G65200
AT1G70300,AT1G21240
AT5G46410,AT5G01820
AT3G11660,AT2G24170
AT2G13650,AT5G58060
AT2G23450,AT3G18800
AT4G32650,AT3G54300
AT5G08050,AT3G25805
AT5G03240,AT5G65360
AT5G01540,AT3G10640
AT3G18830,AT4G01010
AT5G03240,AT3G51460
AT3G58750,AT2G42790
AT3G17000,AT2G19190
AT1G71480,AT4G25660
AT4G17730,AT4G14710
AT2G19190,AT1G21240
AT5G03240,AT1G06290
AT1G65690,AT2G41820
AT3G19290,AT1G49720
AT1G08230,AT1G22570
AT2G46550,AT5G40930
AT4G29040,AT4G02520
