AT3G29270,AT1G34640
AT2G42880,AT1G73500
AT4G26080,AT5G59220
AT1G15750,AT3G50060
AT1G01140,AT4G00340
AT3G47780,AT2G41705
AT5G24470,AT5G61380
AT4G21380,AT5G65200
AT3G57220,AT5G42370
AT1G47670,AT4G23400
AT3G56800,AT2G02040
AT5G03240,AT2G25210
AT3G62420,AT3G54620
AT3G26090,AT4G35770
AT1G01440,AT1G67090
AT4G14710,AT4G20930
AT3G13950,AT1G14700
AT4G34460,AT4G25100
AT5G04200,AT3G02480
AT5G64560,AT1G34640
AT3G43810,AT3G61880
AT5G03240,AT5G38660
AT4G37010,AT3G55005
AT3G01550,AT2G41705
AT5G03240,AT2G35040
AT4G29040,AT5G40950
AT5G03240,AT1G62810
AT5G22290,AT5G41800
AT4G04860,AT3G28220
AT1G15670,AT2G37040
AT4G39030,AT2G41705
AT1G18080,AT1G64230
AT2G37130,AT2G01950
AT5G07340,AT5G05170
AT5G06320,AT2G29180
AT4G14480,AT5G06320
AT4G21680,AT1G21240
AT4G23010,AT5G20230
AT1G43790,AT4G13530
AT5G40640,AT3G66654
AT4G37370,AT3G01550
AT1G51950,AT3G23050
AT5G51560,AT2G19190
AT5G03240,AT3G19180
AT5G37780,AT2G26730
AT4G22890,AT4G38690
AT5G03240,AT5G53330
AT2G27990,AT3G49580
AT4G29040,AT4G17560
AT5G03240,AT5G61580
AT2G45960,AT3G17000
AT4G29040,AT5G02450
AT3G12930,AT3G49570
AT1G79430,AT5G66770
AT3G12090,AT5G11890
AT1G27300,AT5G17630
AT1G05710,AT1G69690
AT4G14713,AT2G20260
AT1G45145,AT5G51160
AT5G65670,AT4G29080
AT2G40900,AT2G47800
AT5G10020,AT4G38690
AT2G01950,AT5G63570
AT1G49720,AT3G02140
AT1G01910,AT2G43510
AT5G59700,AT5G42980
AT3G46230,AT2G01760
AT2G25000,AT5G52650
AT1G76185,AT3G66654
AT1G09100,AT4G29040
AT1G11130,AT5G61010
AT4G32650,AT1G14700
AT4G22830,AT3G66654
AT4G17680,AT5G61010
AT1G23090,AT5G06320
AT3G01500,AT4G16620
AT1G61380,AT3G54850
AT5G23060,AT1G77380
AT1G04310,AT1G69870
AT5G42980,AT5G66530
AT3G63380,AT5G06320
AT1G18080,AT3G62030
AT3G54020,AT3G48890
AT5G37780,AT2G46240
AT3G49580,AT5G65683
AT4G14716,AT5G43830
AT2G45850,AT4G12080
AT3G01670,AT5G41350
AT3G29270,AT4G24990
AT1G13520,AT2G20570
AT2G38170,AT3G54900
AT1G75020,AT1G34640
AT3G56010,AT3G17000
AT2G42580,AT3G12630
AT3G06430,AT4G29160
AT3G17000,AT2G19190
AT5G46430,AT3G48100
AT2G30580,AT3G11590
AT4G02570,AT4G08980
AT2G17290,AT5G42370
AT2G34600,AT5G46760
AT1G32230,AT5G61270
AT2G47600,AT2G13650
AT3G49570,AT5G08330
AT5G66190,AT4G01050
AT2G42580,AT5G03230
AT3G45430,AT1G14700
AT4G33690,AT5G61010
AT4G05400,AT4G19700
AT4G35950,AT2G36020
AT4G28490,AT1G01340
AT5G03240,AT3G12780
AT5G03240,AT1G71500
AT4G22830,AT3G28220
AT5G63610,AT1G70210
AT1G13990,AT4G22240
AT3G01550,AT3G66654
AT5G13220,AT5G46760
AT1G67090,AT3G12580
AT1G28230,AT5G22290
AT5G15710,AT1G75950
AT1G47670,AT1G11940
AT2G35910,AT2G41705
AT5G46240,AT3G54300
AT2G33250,AT3G11660
AT1G01260,AT1G19180
AT4G22730,AT3G17000
AT4G34460,AT1G54290
AT1G01620,AT4G23010
AT5G03240,AT2G38230
AT1G64150,AT3G10640
AT5G43980,AT5G23860
AT2G03620,AT1G65690
AT4G26455,AT3G63130
AT1G01070,AT3G55440
AT1G80670,AT2G36620
AT3G07780,AT4G31170
AT5G06320,AT3G46280
AT2G43700,AT1G21240
AT1G18880,AT4G38690
AT5G44650,AT1G34640
AT1G15130,AT4G16144
AT5G03240,AT5G48900
AT3G12580,AT2G04030
AT1G70610,AT1G21240
AT5G03240,AT4G14800
AT3G51660,AT2G30360
AT4G31330,AT5G38660
AT3G02190,AT5G56950
AT5G13170,AT1G29060
AT3G19260,AT1G34640
AT1G45145,AT1G21240
AT2G24180,AT2G31360
AT5G27420,AT3G52400
AT5G07180,AT1G71830
AT3G01690,AT3G22960
AT5G03240,AT5G20830
AT4G01720,AT1G32230
AT4G34460,AT1G49670
AT3G43810,AT5G56890
AT1G34430,AT2G47450
AT3G25980,AT4G32650
AT2G01680,AT3G48890
AT1G01260,AT4G02770
AT5G40640,AT4G35860
AT5G13180,AT1G56010
AT1G14440,AT2G18350
AT1G17080,AT2G01420
AT4G29040,AT3G53020
AT1G01560,AT4G29810
AT5G06320,AT2G31880
AT1G58340,AT1G65690
AT4G34460,AT2G46535
AT5G03240,AT1G66200
AT1G14440,AT5G39760
AT1G18080,AT4G34620
AT4G29160,AT5G63880
AT1G69870,AT1G29060
AT5G03240,AT2G23350
AT5G64740,AT5G05170
AT1G70610,AT3G17000
AT5G55630,AT4G37680
AT3G14980,AT5G02490
AT3G18140,AT4G14560
AT3G61870,AT5G22290
AT2G01760,AT2G42490
AT2G48070,AT5G06320
AT3G26090,AT5G14180
AT1G52890,AT2G30360
AT1G10390,AT1G80670
AT3G56800,AT2G23320
AT5G58720,AT5G58950
AT5G03240,AT5G49930
AT3G60245,AT5G03240
AT3G29575,AT2G41070
AT1G04100,AT1G15750
AT1G04240,AT3G23050
AT4G16520,AT5G40690
AT1G52560,AT2G47450
AT5G07180,AT1G53730
AT3G63310,AT5G06320
AT3G01550,AT4G38690
AT1G32230,AT3G11020
AT4G32570,AT5G48160
AT4G35580,AT5G43670
AT2G42360,AT5G06320
AT1G70300,AT3G17000
AT2G24100,AT3G55240
AT1G74890,AT5G08720
AT5G03240,AT2G22660
AT2G37360,AT5G06320
