AT5G03240,AT4G24690
AT1G70300,AT1G29060
AT1G19680,AT3G27960
AT4G31840,AT3G11660
AT5G47700,AT2G40010
AT1G44960,AT1G45145
AT2G04080,AT2G41705
AT5G11680,AT3G17650
AT2G01680,AT1G29060
AT1G27300,AT5G04160
AT5G03240,AT1G13280
AT5G03240,AT4G32150
AT4G31330,AT1G29060
AT5G22290,AT5G40930
AT5G13810,AT5G18260
AT4G22240,AT3G04790
AT2G39890,AT1G29060
AT1G69970,AT1G21240
AT1G08560,AT2G42740
AT5G25350,AT4G02570
AT4G22920,AT5G13800
AT1G75410,AT2G36050
AT1G16890,AT4G23450
AT4G08300,AT2G41705
AT1G27300,AT2G20920
AT4G25480,AT3G19290
AT4G20300,AT4G26450
AT1G27300,AT1G75630
AT4G23010,AT2G41705
AT2G39050,AT5G62200
AT5G03240,AT1G06700
AT2G38170,AT4G01010
AT5G03240,AT3G23400
AT4G28780,AT4G35580
AT5G41410,AT1G11910
AT5G13800,AT4G37000
AT4G13510,AT2G41705
AT3G53020,AT5G03240
AT1G27300,AT2G31040
AT2G31610,AT5G03240
AT1G44100,AT4G16190
AT5G65410,AT2G18350
AT2G39180,AT5G35460
AT4G22220,AT4G25660
AT3G03000,AT5G63310
AT1G44100,AT4G19370
AT5G41560,AT1G01360
AT3G29270,AT4G24990
AT5G03760,AT1G32230
AT4G26080,AT5G51190
AT4G13640,AT4G17730
AT4G16670,AT4G23050
AT4G26090,AT5G58140
AT1G69260,AT3G19290
AT1G58270,AT3G15500
AT5G03240,AT2G16870
AT3G19100,AT2G29550
AT2G02040,AT4G30850
AT1G28230,AT5G22290
AT5G41990,AT3G18130
AT5G03240,AT3G50440
AT1G74950,AT1G72450
AT5G03240,AT1G11910
AT4G36180,AT1G29060
AT1G11210,AT1G21240
AT5G63610,AT4G34160
AT4G23010,AT3G17000
AT3G13520,AT5G22290
AT4G27040,AT5G13860
AT5G03240,AT3G26450
AT2G35940,AT5G11060
AT3G48890,AT4G05320
AT3G54140,AT4G37680
AT5G60450,AT1G04100
AT4G16670,AT5G01820
AT5G60450,AT4G32280
AT1G75410,AT4G18830
AT3G43440,AT5G46760
AT3G57220,AT3G52850
AT3G02150,AT3G63210
AT5G18380,AT5G03240
AT1G52200,AT3G47620
AT1G69870,AT2G41705
AT3G46900,AT4G30850
AT4G26450,AT5G01430
