AT3G54140,AT3G17000
AT3G24740,AT5G61010
AT3G51660,AT1G58270
AT4G31840,AT3G11660
AT3G15880,AT1G30810
AT1G07430,AT5G53160
AT4G26450,AT5G60460
AT2G23450,AT1G29060
AT1G17970,AT3G02150
AT1G27300,AT2G46890
AT5G20900,AT5G46760
AT4G17880,AT1G03430
AT1G18080,AT2G10940
AT3G48740,AT5G22290
AT5G03240,AT1G54100
AT2G41100,AT3G61160
AT1G23780,AT2G42790
AT4G26080,AT1G77450
AT5G03240,AT2G31440
AT4G23050,AT5G52650
AT4G26080,AT2G38440
AT5G03240,AT1G66200
AT1G69870,AT1G29060
AT1G52880,AT1G77450
AT4G34460,AT4G25100
AT1G21240,AT3G11810
AT2G47600,AT1G62200
AT5G02620,AT4G37680
AT5G03240,AT5G49360
AT1G01010,AT2G20740
AT1G43790,AT4G13530
AT5G07690,AT4G17880
AT1G15130,AT5G13860
AT1G01010,AT3G28080
AT5G17420,AT5G44030
AT1G18080,AT2G16870
AT5G60450,AT1G04100
AT2G16850,AT4G23400
AT3G52580,AT5G03240
AT1G08230,AT1G22570
AT1G18720,AT5G22290
AT1G15130,AT4G16144
AT5G43460,AT4G30850
AT4G23010,AT2G41705
AT1G04240,AT3G04730
AT5G03240,AT3G19820
AT3G21690,AT1G29060
AT5G42370,AT5G35460
AT1G08890,AT2G41705
AT3G21690,AT4G35580
AT5G03240,AT2G28000
AT1G48480,AT2G17350
AT3G28900,AT3G49580
AT3G17000,AT3G09770
AT4G30660,AT4G23010
AT3G63310,AT4G30850
AT3G12580,AT2G04030
AT5G15850,AT4G02570
AT4G34460,AT5G01010
AT3G06170,AT4G23400
AT1G69640,AT4G37680
AT2G35940,AT3G47640
AT3G17000,AT5G03240
AT3G50910,AT3G63130
AT3G19100,AT3G03330
AT1G73790,AT4G10930
AT3G48890,AT3G55740
AT5G07690,AT5G46760
AT5G03240,AT3G62030
AT1G60010,AT1G73870
AT5G03240,AT4G15530
AT1G11210,AT1G29060
AT2G04890,AT2G41100
AT5G03240,AT1G31280
AT3G23940,AT5G42980
AT3G48890,AT5G22290
AT5G03240,AT5G51970
AT5G19080,AT5G41700
AT5G03240,AT1G04690
AT1G22750,AT1G21240
AT1G57540,AT1G29060
AT5G42370,AT3G11660
AT5G03240,AT2G38750
AT1G33140,AT5G03240
AT3G50830,AT4G35580
AT5G47700,AT2G40010
AT3G27960,AT5G11090
AT5G03240,AT3G13330
AT4G24990,AT2G16740
AT1G75040,AT5G42980
AT1G16410,AT5G49890
AT5G03240,AT3G16470
AT2G23430,AT1G76540
AT4G32250,AT4G21380
AT1G30860,AT2G47610
AT1G69870,AT2G41705
AT3G27960,AT3G54826
AT3G54850,AT4G21380
AT1G45145,AT5G02620
AT5G03240,AT4G28390
AT1G70410,AT5G42980
AT5G02620,AT3G17000
AT1G08890,AT4G30850
AT3G02150,AT4G18390
AT2G45660,AT5G22290
AT1G34300,AT2G41100
AT4G14716,AT4G25100
AT5G03240,AT5G49900
AT1G14440,AT2G18350
AT1G79940,AT2G02040
AT3G27960,AT5G62430
AT5G03240,AT1G27020
AT5G03240,AT1G79940
AT4G37220,AT4G37680
AT5G19000,AT1G13260
AT4G32280,AT1G69310
AT1G43790,AT5G17420
AT5G03240,AT3G07090
AT2G41090,AT3G58120
AT3G15580,AT4G24690
AT4G34460,AT5G66180
AT1G45145,AT1G50480
AT3G28270,AT3G28300
AT2G20180,AT5G03240
AT1G67860,AT1G67865
AT1G71970,AT3G49580
AT4G23010,AT4G08300
AT1G66240,AT5G44790
AT4G17340,AT4G26450
AT1G18080,AT5G04750
AT1G18880,AT3G48890
AT3G49580,AT5G57910
AT1G28230,AT5G22290
AT3G53020,AT5G03240
AT1G01060,AT4G18390
AT4G17730,AT5G10860
AT4G23050,AT1G10070
AT3G47620,AT3G57540
AT2G46550,AT5G40930
AT1G65790,AT1G18880
AT1G22070,AT4G19660
AT5G39610,AT5G44190
AT1G71190,AT4G37680
AT2G04080,AT3G48890
AT2G21050,AT4G01010
AT3G08690,AT5G03240
AT3G53190,AT1G29060
AT1G34420,AT2G38750
AT3G47620,AT5G60590
AT5G42370,AT4G37680
AT2G41090,AT5G47810
AT1G10210,AT4G29810
AT3G17840,AT1G29060
AT2G35840,AT5G20280
AT4G34000,AT3G50500
AT1G31280,AT3G01670
AT4G31840,AT4G23010
AT2G41090,AT3G61880
AT2G16850,AT3G54820
AT5G03240,AT4G01290
AT5G46280,AT2G40550
AT5G03240,AT4G23680
AT1G44100,AT4G23400
AT5G39610,AT1G69490
AT5G12480,AT2G41705
AT1G14340,AT4G02080
AT4G26080,AT5G51190
AT4G08300,AT2G41705
AT5G03240,AT1G47128
AT2G26350,AT3G03490
AT1G01140,AT5G61010
AT5G03240,AT1G72160
AT1G69870,AT3G52070
AT4G37680,AT2G39890
AT3G03330,AT5G20230
AT5G10610,AT1G29060
AT4G14560,AT1G04240
AT1G21250,AT2G05380
AT5G03240,AT1G53580
AT1G03950,AT2G19830
AT5G22290,AT5G56540
AT1G14340,AT1G71480
AT1G71130,AT3G16360
AT2G26740,AT3G51000
AT4G16520,AT5G40690
AT5G03240,AT1G70410
AT5G22290,AT5G58650
AT4G23140,AT5G46330
AT2G41090,AT5G01890
AT5G59670,AT3G17000
AT5G03240,AT4G18780
AT5G03240,AT1G54340
AT5G03240,AT5G54640
AT5G08050,AT1G03950
AT5G19140,AT3G17840
AT3G02150,AT4G35770
AT2G29310,AT2G29320
AT1G51790,AT3G17840
AT3G55990,AT1G69640
AT1G27300,AT1G33110
AT5G03240,AT4G24690
AT4G13510,AT2G41705
AT4G13770,AT1G21240
AT5G03240,AT3G48730
AT4G34460,AT1G49670
AT3G15880,AT4G36920
AT3G11410,AT1G58270
AT1G02205,AT5G48810
AT5G03260,AT4G01010
AT1G18080,AT1G49240
AT3G56950,AT5G22290
AT5G22290,AT5G44550
AT3G15880,AT3G21890
AT1G27300,AT3G50830
AT5G01960,AT4G30850
AT4G13640,AT5G20150
AT4G35580,AT5G56540
AT2G07690,AT2G40550
AT4G27950,AT1G03430
AT2G26800,AT3G49580
AT1G27300,AT2G20920
AT4G17730,AT5G01800
AT3G45290,AT5G42980
AT1G44800,AT4G26450
AT1G12680,AT2G41090
AT2G46890,AT5G22290
AT1G48480,AT3G27210
AT4G17730,AT2G37190
AT2G32700,AT1G09200
AT4G35580,AT5G43670
AT1G22985,AT4G27950
AT3G09770,AT1G47128
AT1G69640,AT4G23010
AT3G56370,AT4G30850
AT5G03240,AT3G53990
AT5G63610,AT1G15570
AT3G27960,AT3G56290
AT1G28230,AT4G30850
AT1G74950,AT1G70700
AT1G30860,AT3G01690
AT1G09100,AT5G03240
AT5G03240,AT3G50440
AT5G25350,AT3G20770
AT1G77920,AT4G19660
AT1G67800,AT4G23050
AT1G01010,AT5G43460
AT5G39610,AT2G20570
AT1G29970,AT5G03240
AT1G27400,AT5G03240
AT3G48890,AT4G13510
AT5G03240,AT1G70580
AT1G34420,AT2G42790
AT5G11060,AT4G36870
AT5G03240,AT1G23310
AT4G04020,AT5G55220
AT2G23430,AT1G47210
AT1G30270,AT1G07430
AT2G01680,AT3G17000
AT1G45145,AT4G19700
AT1G01360,AT1G07430
AT2G16850,AT4G35580
AT1G80560,AT5G14200
AT1G04820,AT5G62500
AT5G03240,AT3G60190
AT2G15790,AT2G04030
AT5G03240,AT3G46440
AT2G47600,AT5G16530
AT3G16770,AT4G27780
AT3G54140,AT4G30850
AT1G44100,AT4G16190
AT5G03240,AT3G22120
AT1G14340,AT5G45130
AT5G42980,AT3G62030
AT4G31330,AT1G29060
AT1G11910,AT1G62990
AT5G03240,AT4G35860
AT4G23400,AT1G29060
AT4G24990,AT5G22290
AT1G01640,AT4G02570
AT1G57990,AT2G41705
AT3G52850,AT4G23010
AT5G60450,AT4G32280
AT4G37680,AT3G53190
AT4G30850,AT3G11810
AT5G27350,AT3G48890
AT5G26000,AT5G42980
AT5G03240,AT3G48990
AT5G01960,AT1G19570
AT4G37680,AT3G11810
AT3G27960,AT4G20300
AT3G58040,AT3G14230
AT5G03240,AT1G18270
AT4G20300,AT5G61010
AT1G19010,AT5G06780
AT4G30660,AT5G15500
AT1G48630,AT4G34460
AT5G03240,AT1G04820
AT3G48080,AT3G52430
AT5G67480,AT3G27260
AT4G27960,AT5G03240
AT2G35940,AT4G36870
AT2G36485,AT3G47620
AT3G18140,AT3G47620
AT4G35580,AT5G63780
AT1G31240,AT5G13810
AT1G22750,AT5G22290
AT1G52880,AT4G23050
AT3G17840,AT2G41705
AT2G32160,AT3G47620
AT1G07370,AT5G03240
AT2G33210,AT4G19700
AT1G45145,AT5G15500
AT1G14440,AT5G39760
AT1G76185,AT5G20230
AT5G59670,AT2G41705
AT5G53300,AT5G03240
AT1G23730,AT1G70410
AT5G03240,AT2G46440
AT5G20935,AT4G37925
AT1G77210,AT4G35580
AT1G18720,AT1G29060
AT1G21270,AT4G01010
AT1G21000,AT1G72830
AT2G40010,AT1G01100
AT5G03240,AT3G45300
AT4G13510,AT4G30850
AT5G03240,AT2G41220
AT4G34460,AT4G29020
AT5G05760,AT3G12030
AT4G17730,AT2G06850
AT5G03240,AT3G48680
AT4G31840,AT3G52070
AT4G27610,AT3G46370
AT4G23010,AT4G30850
AT1G02280,AT5G54190
AT5G03240,AT1G18330
AT1G18080,AT2G14890
AT4G24690,AT4G29820
AT5G03240,AT2G38410
AT5G03240,AT5G26000
AT3G08780,AT3G47620
AT1G02860,AT5G41700
AT5G59670,AT1G29060
AT4G23010,AT3G48890
AT5G03240,AT3G09820
AT1G18080,AT2G44120
AT2G01680,AT3G48890
AT3G03490,AT3G07560
AT1G06460,AT4G04020
AT5G42440,AT1G29060
AT5G03240,AT1G60160
AT1G04100,AT5G35330
AT4G10930,AT4G36180
AT1G18080,AT1G64230
AT1G14340,AT4G25660
AT1G17970,AT3G22260
AT3G45610,AT3G47620
AT4G34160,AT3G48750
AT5G25350,AT4G02570
AT1G72200,AT5G22290
AT4G23010,AT3G17000
AT2G21050,AT1G79940
AT3G14840,AT1G48480
AT2G16740,AT5G41350
AT5G63030,AT3G46370
AT4G23150,AT3G48890
AT1G07440,AT2G29310
AT1G27300,AT4G35580
AT1G27300,AT1G62880
AT5G22290,AT5G63780
AT4G02080,AT4G31840
AT5G03240,AT5G06690
AT5G03240,AT3G23400
AT1G01650,AT3G15500
AT5G03240,AT1G16130
AT2G05630,AT5G06780
AT3G19290,AT1G49720
AT3G47620,AT3G50770
AT5G03760,AT1G32230
AT5G05760,AT1G27400
AT1G18880,AT4G23010
AT3G17000,AT5G15500
AT5G03240,AT5G16400
AT1G03950,AT4G29160
AT3G29270,AT4G23400
AT3G15880,AT1G04100
AT5G19000,AT4G25480
AT4G29160,AT5G22950
AT5G03240,AT1G62810
AT5G43850,AT1G50010
AT5G44635,AT2G40550
AT5G37020,AT3G04730
AT4G26080,AT4G16670
AT5G03240,AT4G33010
AT2G04240,AT5G41700
AT5G03240,AT2G43680
AT3G08850,AT3G22550
AT4G23010,AT4G23400
AT1G19570,AT4G30660
AT1G68160,AT2G21650
AT4G16420,AT4G25490
AT5G13800,AT4G13250
AT5G03240,AT3G25610
AT5G03240,AT1G23900
AT4G19840,AT5G62630
AT5G03240,AT4G38270
AT2G05710,AT5G42980
AT4G13345,AT5G22290
AT1G69970,AT1G29060
AT5G03240,AT4G27070
AT4G20940,AT2G41705
AT1G44960,AT4G30850
AT2G33380,AT3G29270
AT1G23900,AT1G10730
AT1G69970,AT4G30850
AT1G01060,AT3G22380
AT3G58170,AT5G22290
AT3G47620,AT1G35560
AT4G22920,AT4G13250
AT5G03240,AT1G31910
AT4G26530,AT5G42980
AT5G03240,AT5G19140
AT1G18080,AT3G62030
AT4G31920,AT5G03230
AT3G29270,AT4G27960
AT1G05570,AT1G75780
AT4G13530,AT1G21240
AT3G54300,AT4G39400
AT5G43850,AT5G05760
AT5G03240,AT5G20280
AT1G06460,AT4G09830
AT5G03240,AT1G51760
AT1G30860,AT2G01250
AT3G12480,AT5G47640
AT4G18830,AT2G16400
AT5G43850,AT1G28520
AT5G03240,AT5G62700
AT4G24990,AT5G56150
AT5G03240,AT3G48000
AT1G35210,AT1G68140
AT5G06150,AT3G48750
AT3G48750,AT5G03240
AT1G69970,AT4G37680
AT1G75400,AT3G49580
AT5G03240,AT3G56090
AT5G03240,AT1G58270
AT5G19875,AT5G22290
AT1G14400,AT5G03240
AT1G27300,AT3G44220
AT1G01010,AT2G43510
AT5G03240,AT3G55770
AT1G45145,AT1G21240
AT1G19700,AT4G36870
AT3G50500,AT4G26080
AT2G04080,AT1G29060
AT1G25540,AT5G63610
AT5G61420,AT4G17880
AT1G45145,AT1G70410
AT1G34420,AT4G22240
AT1G65790,AT3G54850
AT5G60450,AT3G04730
AT1G27300,AT4G17340
AT1G27300,AT3G16240
AT3G16830,AT1G04240
AT1G19570,AT3G46370
AT2G36830,AT1G22570
AT3G46060,AT4G35580
AT4G27410,AT5G13180
AT1G68490,AT3G18140
AT5G27350,AT2G41705
AT5G20230,AT3G11660
AT3G17840,AT4G37680
AT4G30660,AT5G35460
AT3G54500,AT1G01060
AT2G47600,AT1G19450
AT1G28230,AT1G29060
AT2G31440,AT5G22290
AT2G33550,AT1G32230
AT2G24100,AT3G55240
AT1G49240,AT5G03240
AT2G43060,AT4G36540
AT3G08740,AT3G49580
AT3G52450,AT5G03240
AT2G16850,AT5G22290
AT4G13770,AT4G27610
AT5G03240,AT3G44310
AT2G31230,AT1G25540
AT1G78140,AT4G25660
AT3G26170,AT1G29060
AT4G34040,AT1G25540
AT5G53160,AT1G17550
AT5G64330,AT4G34460
AT4G18730,AT5G03240
AT2G35940,AT5G41410
AT1G19700,AT5G11060
AT1G02340,AT2G20180
AT5G60450,AT4G14560
AT1G27300,AT5G19875
AT1G62200,AT4G30850
AT2G04690,AT4G35580
AT3G47620,AT4G18390
AT2G46890,AT4G35580
AT3G19100,AT2G41090
AT5G45820,AT4G26080
AT2G33250,AT5G42980
AT4G14716,AT5G43850
AT3G54820,AT3G53420
AT5G56630,AT5G47810
AT5G60890,AT5G46760
AT2G35710,AT1G65720
AT4G02570,AT1G10940
AT1G49200,AT1G29060
AT1G44900,AT5G44635
AT1G31240,AT3G47620
AT3G27960,AT4G11600
AT2G05520,AT1G21250
AT3G29034,AT5G22290
AT3G50910,AT5G05760
AT3G14100,AT3G47620
AT5G03240,AT3G14310
AT4G13640,AT4G17730
AT3G53120,AT5G13860
AT4G19700,AT5G35460
AT2G41100,AT3G58120
AT4G00355,AT3G11630
AT5G16000,AT1G69270
AT3G15880,AT1G13260
AT3G48750,AT4G02520
AT5G59670,AT4G37680
AT1G22985,AT1G03430
AT1G55920,AT3G62030
AT5G11680,AT3G17650
AT4G03415,AT4G34460
AT1G70300,AT1G21240
AT5G63190,AT5G03280
AT4G17730,AT5G65495
AT5G41370,AT5G61010
AT1G69870,AT4G30850
AT3G17650,AT3G17000
AT4G16520,AT4G24690
AT5G58290,AT5G03240
AT5G03240,AT1G20620
AT3G51660,AT4G23050
AT3G50500,AT1G17550
AT3G54500,AT3G09600
AT5G03240,AT1G75780
AT5G02620,AT2G41705
AT4G16520,AT5G06780
AT1G76540,AT1G09100
AT1G01240,AT1G75630
AT4G34460,AT1G28520
AT4G00550,AT4G35580
AT3G48750,AT1G47210
AT2G24180,AT4G30660
AT5G06960,AT4G19660
AT3G11810,AT2G41705
AT4G20380,AT1G20620
AT5G46330,AT5G03240
AT4G30850,AT2G39890
AT5G03240,AT5G12200
AT2G43700,AT4G37680
AT5G03240,AT2G16870
AT5G46410,AT4G23050
AT3G11410,AT1G77450
AT1G25540,AT3G14230
AT2G38170,AT4G01010
AT3G54850,AT4G27300
AT2G39890,AT1G29060
AT5G17600,AT1G29060
AT1G18470,AT4G39400
AT5G03240,AT2G29550
AT2G41100,AT5G66790
AT2G16850,AT1G29060
AT2G22840,AT1G01160
AT3G23430,AT2G33770
AT3G22070,AT4G35580
AT2G29980,AT5G22290
AT4G18240,AT4G04020
AT2G47000,AT5G03240
AT4G23010,AT4G37680
AT2G34480,AT5G03240
AT2G01680,AT1G21240
AT5G03240,AT2G28760
AT5G03240,AT3G27740
AT3G11810,AT1G29060
AT4G23050,AT4G26080
AT4G30850,AT3G55740
AT2G34720,AT3G49580
AT3G54500,AT5G02840
AT5G03240,AT1G04680
AT1G78630,AT5G03240
AT2G41100,AT4G13020
AT2G02040,AT4G30850
AT1G05680,AT1G19570
AT1G21410,AT5G03240
AT4G26450,AT5G12390
AT2G41100,AT5G53450
AT2G01250,AT5G03240
AT5G42370,AT3G17000
AT3G46060,AT5G22290
AT2G16740,AT4G28270
AT3G17000,AT3G55740
AT2G19670,AT4G25630
AT1G01010,AT5G05760
AT4G03410,AT5G22290
AT1G01010,AT1G17080
AT5G03240,AT5G14780
AT3G50500,AT1G07430
AT4G26080,AT5G01820
AT5G27350,AT1G76185
AT5G07250,AT5G22290
AT3G28130,AT5G20230
AT5G25350,AT1G10940
AT1G69640,AT4G30850
AT5G27350,AT4G37680
AT3G47620,AT4G29820
AT1G75410,AT4G18830
AT5G03240,AT1G10760
AT3G05560,AT5G03240
AT1G60010,AT2G20570
AT2G39930,AT5G38430
AT5G03240,AT5G58770
AT2G43700,AT3G11660
AT2G45560,AT4G37680
AT2G26800,AT3G27960
AT1G08560,AT3G48930
AT4G32150,AT4G01010
AT2G01680,AT4G30850
AT2G27080,AT4G35580
AT1G71480,AT5G07110
AT3G18130,AT5G51190
AT3G61890,AT1G58270
AT3G28100,AT2G39805
AT2G41090,AT5G66790
AT5G42370,AT2G41705
AT1G76540,AT3G48750
AT3G10490,AT3G10480
AT4G19700,AT4G20300
AT5G04920,AT5G13860
AT1G52880,AT5G01820
AT1G16240,AT4G26450
AT2G05630,AT5G65480
AT5G41990,AT3G18130
AT1G19700,AT4G18830
AT3G17020,AT3G48750
AT5G03240,AT1G06000
AT4G17730,AT3G53990
AT1G11210,AT3G48890
AT5G52640,AT5G03240
AT4G36850,AT4G30850
AT5G03240,AT2G44100
AT2G41090,AT4G37240
AT1G71970,AT3G27960
AT4G23050,AT3G11410
AT2G37150,AT4G27960
AT2G04030,AT4G23050
AT3G53420,AT2G42010
AT5G22290,AT5G40930
AT5G47120,AT4G13770
AT5G03240,AT4G29010
AT1G04240,AT1G09500
AT3G16240,AT5G22290
AT2G02040,AT3G17000
AT5G03240,AT4G30110
AT1G27300,AT2G20740
AT5G41410,AT4G36870
AT1G62290,AT5G41410
AT3G16830,AT1G18330
AT1G15130,AT5G64430
AT5G03240,AT4G16520
AT3G56950,AT4G37680
AT4G34160,AT1G76540
AT3G54820,AT4G35580
AT3G45140,AT5G18110
AT1G27300,AT1G75630
AT1G72450,AT4G17880
AT5G03240,AT2G22660
AT3G23000,AT1G28230
AT1G08560,AT2G42740
AT4G18780,AT5G02620
AT5G03240,AT5G16970
AT1G17080,AT4G26450
AT3G15880,AT1G18330
AT1G20110,AT5G03240
AT3G63200,AT4G26450
AT5G57050,AT2G38440
AT3G15500,AT5G01820
AT5G20900,AT1G72450
AT1G35710,AT3G14840
AT4G24400,AT5G57050
AT1G19570,AT2G29090
AT3G30390,AT4G30850
AT4G34460,AT1G54290
AT3G54140,AT1G29060
AT3G63310,AT4G37680
AT1G16240,AT1G27300
AT4G14716,AT3G62630
AT1G60490,AT4G29380
AT4G23400,AT5G22290
AT1G23310,AT5G42980
AT5G03240,AT4G32940
AT2G24270,AT5G42980
AT1G14340,AT2G47750
AT1G15880,AT1G19450
AT2G04080,AT5G35460
AT4G24990,AT4G27960
AT3G56240,AT5G44790
AT2G05630,AT1G19450
AT5G03240,AT5G45775
AT4G23050,AT5G01890
AT4G08300,AT1G29060
AT1G01440,AT3G49580
AT1G53560,AT4G35580
AT1G33110,AT5G22290
AT5G03240,AT2G17630
AT4G29810,AT5G58950
AT4G23010,AT3G11810
AT2G36830,AT4G30850
AT2G38170,AT3G51860
AT2G04080,AT4G30850
AT2G33250,AT1G29060
AT5G03240,AT2G33210
AT1G52890,AT1G15100
AT2G46650,AT5G47120
AT1G19680,AT3G27960
AT5G12480,AT4G37680
AT5G03240,AT3G46970
AT5G13810,AT5G41910
AT5G20230,AT3G52070
AT3G49590,AT4G30790
AT5G29000,AT1G25540
AT3G46900,AT4G30850
AT4G14716,AT4G33910
AT2G25000,AT5G52650
AT1G67360,AT3G29270
AT1G58070,AT5G13810
AT4G13770,AT1G29060
AT4G17730,AT1G15670
AT2G15790,AT5G52640
AT1G20110,AT5G13860
AT2G33210,AT3G49580
AT5G61420,AT5G46760
AT2G24762,AT3G09770
AT5G03240,AT4G14800
AT3G19820,AT4G30660
AT1G33110,AT5G61520
AT1G21550,AT2G41100
AT5G03240,AT3G56910
AT4G39400,AT5G03240
AT1G21760,AT4G13530
AT2G45660,AT5G47590
AT5G03240,AT5G20630
AT5G15500,AT4G37680
AT4G17730,AT5G05760
AT1G19570,AT4G16444
AT1G74950,AT4G17880
AT5G20230,AT3G17000
AT3G48890,AT4G05320
AT3G22070,AT4G26450
AT2G23450,AT4G30850
AT2G35940,AT3G08780
AT5G03240,AT2G40300
AT2G33250,AT3G11660
AT5G03240,AT1G11580
AT3G46060,AT4G17720
AT1G22750,AT4G35580
AT2G24180,AT4G35580
AT3G45290,AT3G48890
AT1G09180,AT4G25660
AT2G24290,AT4G35580
AT4G23400,AT4G30850
AT5G03240,AT2G21620
AT1G71130,AT1G03430
AT1G75410,AT5G41410
AT1G52870,AT4G35580
AT5G03240,AT5G60600
AT1G29120,AT5G61010
AT2G24180,AT5G22290
AT3G29035,AT5G13180
AT4G34460,AT1G18080
AT5G17700,AT5G22290
AT1G31240,AT1G50420
AT1G21240,AT5G16530
AT3G48100,AT5G46250
AT5G03240,AT1G12000
AT5G03240,AT4G22200
AT3G48530,AT5G21170
AT4G17730,AT5G29000
AT3G05120,AT4G31500
AT1G76520,AT5G22290
AT5G03240,AT1G69740
AT3G03000,AT3G50060
AT4G31330,AT4G37680
AT2G35940,AT5G11060
AT5G03240,AT5G20720
AT5G03240,AT1G13280
AT3G54850,AT5G58950
AT4G17730,AT3G28930
AT5G37020,AT1G04240
AT4G23400,AT5G20230
AT1G45145,AT2G01680
AT5G15500,AT4G30850
AT4G22200,AT3G11410
AT4G04860,AT1G29060
AT1G09590,AT5G03240
AT1G44100,AT1G29060
AT3G28080,AT5G22290
AT3G53420,AT5G58060
AT1G18080,AT4G27960
AT1G68160,AT3G11280
AT1G01010,AT1G62880
