AT1G10660,AT1G21240
AT5G04200,AT2G36620
AT5G11060,AT4G36870
AT5G44560,AT3G10640
AT3G26090,AT3G15353
AT1G60600,AT3G29270
AT1G66410,AT2G43850
AT3G13380,AT3G60190
AT1G10660,AT2G41705
AT1G74950,AT5G46760
AT5G14780,AT3G46090
AT5G19080,AT5G48385
AT4G23140,AT5G46330
AT1G04100,AT3G07420
AT1G56120,AT3G17840
AT5G63030,AT3G46370
AT1G71190,AT4G37680
AT1G01010,AT1G16240
AT2G22780,AT3G46090
AT4G28210,AT2G41705
AT3G48100,AT4G29040
AT1G71970,AT3G49580
AT3G48740,AT5G22290
AT3G56370,AT1G29060
AT4G32150,AT4G01010
AT3G13950,AT4G30850
AT4G34460,AT1G43700
AT5G02620,AT4G30850
AT5G03240,AT4G27070
AT3G44880,AT1G29920
AT2G26330,AT5G46330
AT4G11220,AT5G01430
AT1G79940,AT4G23030
AT5G37780,AT3G58120
AT2G37940,AT3G66654
AT1G65690,AT2G31880
AT3G08850,AT3G63210
AT5G41800,AT1G29060
AT5G04920,AT3G12400
AT4G26080,AT5G20280
AT2G39450,AT3G63200
AT3G09770,AT1G47128
AT5G03240,AT1G62810
AT1G29330,AT4G30850
AT3G26090,AT3G49120
AT5G50520,AT4G37370
AT5G11060,AT1G62990
AT4G31330,AT4G30850
AT5G08190,AT3G12480
AT4G17730,AT5G13630
AT4G23010,AT2G04040
AT2G29350,AT2G29360
AT1G17970,AT3G22260
AT1G22985,AT1G71130
AT5G03240,AT5G44210
AT5G03240,AT4G02520
AT1G34420,AT2G42790
AT2G45660,AT5G47590
AT5G02620,AT3G17000
AT5G03240,AT4G01290
AT5G03240,AT1G19570
AT1G15750,AT4G37790
AT1G68400,AT1G79620
AT4G26080,AT1G01360
AT5G03240,AT1G70980
AT3G21690,AT4G35580
AT1G18720,AT5G22290
AT4G32280,AT1G69310
AT3G25900,AT4G16110
AT2G20180,AT5G03240
AT1G32870,AT1G32230
AT2G43700,AT4G30850
AT2G16740,AT4G28270
AT5G01540,AT5G22290
AT3G47780,AT3G10640
AT5G19000,AT4G25480
AT4G25660,AT4G27610
AT1G12460,AT1G51790
AT4G34460,AT5G66180
AT3G63380,AT2G41705
AT5G02620,AT2G41705
AT1G27300,AT3G44220
AT1G67090,AT3G46090
AT1G62290,AT1G19700
AT4G34460,AT4G25390
AT1G27300,AT2G20740
AT2G05520,AT3G46090
AT1G01360,AT5G57050
AT4G23010,AT4G30850
AT4G20940,AT2G41705
AT4G28210,AT1G65690
AT5G02620,AT1G21240
AT3G26090,AT1G05000
AT1G15130,AT5G13860
AT5G01550,AT4G30850
AT3G07370,AT4G24690
AT5G03240,AT3G06860
AT2G39100,AT5G61010
AT5G13810,AT5G41910
AT5G03240,AT3G16240
AT4G39030,AT3G10640
AT1G61610,AT2G41705
AT3G51660,AT5G64160
AT2G28000,AT1G55490
AT4G23010,AT3G17000
AT2G32160,AT3G02150
AT3G13320,AT4G35580
AT4G37680,AT3G53190
AT1G80670,AT3G44890
AT4G04490,AT4G11890
AT1G27300,AT2G20920
AT1G62200,AT3G48890
