AT4G29040,AT3G25860
AT3G17000,AT4G13510
AT3G27960,AT4G11600
AT5G50520,AT1G29060
AT3G47620,AT4G29820
AT2G25140,AT3G27960
AT1G72450,AT5G46760
AT5G12480,AT5G41800
AT5G04150,AT5G11260
AT2G35940,AT3G47640
AT1G16890,AT4G23450
AT4G35580,AT5G01075
AT4G04500,AT1G29060
AT5G03240,AT3G01500
AT1G80300,AT4G30850
AT1G17080,AT4G26450
AT5G42370,AT2G41705
AT3G17000,AT5G16530
AT3G49570,AT5G51100
AT5G03240,AT4G23680
AT3G45140,AT5G18110
AT1G02340,AT5G11260
AT2G41090,AT5G47810
AT3G56950,AT5G22290
AT1G62200,AT4G37680
AT4G30850,AT2G39890
AT3G15880,AT1G04100
AT5G03240,AT2G28760
AT5G46760,AT1G25540
AT1G45145,AT5G02620
AT3G44590,AT1G01100
AT4G19700,AT5G35460
AT3G26090,AT1G67320
AT4G29040,AT3G05590
AT4G17730,AT5G65495
AT4G26080,AT4G11860
AT1G27300,AT3G16240
AT5G49880,AT3G25980
AT1G06460,AT4G04020
AT4G31840,AT3G11660
AT3G04840,AT5G03240
AT3G19100,AT2G41090
AT1G61380,AT3G18710
AT3G50910,AT4G20300
AT5G03240,AT5G49900
AT1G18080,AT5G20630
AT5G19000,AT4G25480
AT1G01140,AT3G53900
AT4G31840,AT3G17000
AT5G25260,AT1G03950
AT4G34460,AT1G43700
AT3G50060,AT5G53160
AT5G03240,AT5G63310
AT2G25000,AT5G52650
AT5G01960,AT1G19570
AT5G03240,AT5G55860
AT1G62880,AT5G22290
AT4G29040,AT2G33800
AT1G03430,AT3G48100
AT4G03415,AT4G34460
AT1G74360,AT3G17840
AT5G03240,AT3G07100
AT3G16240,AT5G22290
AT5G03240,AT1G18330
AT5G02620,AT1G21240
AT1G54830,AT2G38880
AT2G34720,AT3G49580
AT2G44120,AT5G03240
AT4G25100,AT5G23310
AT1G67860,AT3G29270
AT3G01550,AT4G37680
AT3G05690,AT1G54830
AT1G65790,AT3G07360
AT1G70300,AT3G17000
AT5G03240,AT3G15520
AT3G47620,AT3G50770
AT3G51660,AT4G23050
AT1G05680,AT1G19570
AT1G69870,AT3G66654
AT3G22170,AT5G11260
AT3G18140,AT3G47620
AT5G03240,AT1G10760
AT5G05760,AT3G48930
AT3G54140,AT1G29060
AT1G27300,AT4G28780
AT4G34460,AT3G14160
AT3G52850,AT3G66654
AT3G50830,AT4G35580
AT5G25900,AT3G05120
AT2G35710,AT1G45145
AT3G61630,AT3G16360
AT1G79270,AT2G39030
AT1G12650,AT2G46550
AT1G67360,AT3G29270
AT5G21990,AT5G02490
AT1G07450,AT2G29350
AT1G16500,AT3G14100
AT1G66410,AT4G30960
AT1G62290,AT4G36870
AT5G03240,AT4G34890
AT4G17730,AT1G56280
AT2G24290,AT4G26450
AT3G48530,AT5G21170
AT2G45980,AT3G66654
AT4G22240,AT4G04020
AT1G12810,AT3G02150
AT4G36180,AT2G41705
AT5G13570,AT3G13300
AT1G27400,AT5G03240
