AT1G22630,AT4G12320
AT4G08300,AT5G45350
AT1G28520,AT4G18210
AT1G09240,AT5G61820
AT1G70985,AT5G12050
AT2G33770,AT3G22120
AT1G69530,AT3G56060
AT1G62510,AT2G18300
AT2G35960,AT3G53420
AT3G08870,AT3G15430
AT3G16850,AT3G53420
AT4G08290,AT4G08300
AT4G27740,AT5G15780
AT4G22570,AT5G20935
AT3G02830,AT5G01790
AT3G56950,AT4G37520
AT1G47960,AT1G55920
AT3G44990,AT5G01790
AT1G20190,AT2G40610
AT2G32160,AT3G26280
AT5G18030,AT5G18080
AT1G22630,AT5G49730
AT5G56150,AT5G57050
AT2G25510,AT4G14400
AT1G78670,AT5G22000
AT3G50750,AT4G37310
AT1G06700,AT5G22000
AT3G15580,AT5G56150
AT1G78670,AT5G41410
AT1G76130,AT5G45350
AT1G78670,AT2G39000
AT1G15260,AT1G64680
AT1G07610,AT1G76130
AT1G65960,AT4G16990
AT3G11660,AT5G43780
AT1G76240,AT4G23290
AT1G63770,AT5G61820
AT3G14595,AT4G13340
AT1G79270,AT5G41410
AT3G14595,AT3G22120
AT4G25100,AT5G20935
AT2G33770,AT5G10430
AT1G76390,AT5G57050
AT3G14620,AT5G22000
AT2G28720,AT3G14595
AT1G03430,AT4G14615
AT4G23290,AT5G18060
AT5G38710,AT5G61820
AT1G08460,AT5G10430
AT4G11960,AT5G24320
AT3G15580,AT4G15530
AT1G15260,AT5G55620
AT1G76960,AT3G26510
AT1G07590,AT5G63850
AT1G69530,AT3G62070
AT2G23840,AT2G28720
AT3G56950,AT5G24320
AT2G03550,AT5G23280
AT3G05030,AT4G10120
AT3G15780,AT5G05090
AT5G18020,AT5G18060
AT1G49950,AT2G07798
AT1G29450,AT1G70985
AT2G04240,AT5G41410
AT1G06460,AT3G15840
AT1G15260,AT3G16850
AT5G01610,AT5G24320
AT1G04110,AT5G63800
AT2G32160,AT4G27740
AT4G19170,AT5G38980
AT1G09130,AT2G16740
AT3G29330,AT5G59780
AT1G74090,AT2G43100
AT1G29500,AT3G44990
AT3G02020,AT3G19710
AT1G70230,AT5G44190
AT3G14595,AT3G23490
AT1G52880,AT2G33770
AT4G09830,AT5G22000
AT1G63770,AT4G18210
AT4G23290,AT5G58310
AT3G11660,AT3G26280
AT3G02170,AT5G60890
AT2G40610,AT5G25190
AT1G08460,AT2G33770
AT1G53560,AT1G78680
AT2G14560,AT2G14560
AT5G14410,AT5G48480
AT4G37520,AT5G56150
AT2G35960,AT5G20935
AT1G08460,AT5G20630
AT1G54820,AT1G63770
AT3G58990,AT5G23010
AT4G23260,AT4G23600
AT1G44800,AT2G16740
AT1G70985,AT5G39860
AT3G29330,AT4G08470
AT5G43780,AT5G63800
AT1G76240,AT4G37800
AT3G44450,AT5G44190
AT1G07600,AT4G08300
AT2G32100,AT5G19190
AT3G08870,AT3G26590
AT1G53030,AT5G11970
AT4G14560,AT5G14410
AT1G47960,AT5G56150
AT3G26280,AT5G43780
AT3G01520,AT3G26510
AT2G35960,AT4G11211
AT1G52880,AT4G15540
AT3G02380,AT4G33220
