AT2G23610,AT3G62750
AT2G39270,AT5G49570
AT2G16720,AT3G55880
AT2G27190,AT4G22330
AT2G02390,AT5G59420
AT2G31110,AT3G20620
AT2G32260,AT5G05110
AT5G08280,AT5G58350
AT3G05345,AT4G35270
AT5G01370,AT5G63760
AT1G09240,AT4G21580
AT2G17880,AT5G41560
AT1G65580,AT4G18210
AT4G01480,AT4G31080
AT3G19895,AT4G02740
AT3G05730,AT4G26910
AT2G32260,AT5G37600
AT3G14130,AT4G01710
AT1G55110,AT4G19420
AT2G15570,AT4G15530
AT3G16650,AT4G22330
AT1G60490,AT5G46180
AT2G29550,AT3G48780
AT1G47128,AT5G49900
AT2G23600,AT3G02730
AT5G17450,AT5G54870
AT1G14200,AT1G64142
AT1G47960,AT4G27780
AT3G02340,AT5G03470
AT5G57050,AT5G62680
AT4G19880,AT5G51620
AT4G34160,AT5G60020
AT1G75400,AT4G25640
AT1G23040,AT3G14280
AT5G01010,AT5G41960
AT1G60730,AT4G20110
AT4G08900,AT5G41410
AT2G14720,AT3G50500
AT5G18110,AT5G66250
AT3G15580,AT4G22820
AT1G28190,AT5G28830
AT4G19200,AT5G22000
AT4G17790,AT5G49900
AT1G29970,AT4G29160
AT1G18250,AT1G33811
AT3G20910,AT3G55880
AT1G01650,AT4G26080
AT3G12110,AT4G34160
AT1G30270,AT3G51430
AT1G78670,AT2G22430
AT1G77000,AT3G43230
AT3G17250,AT5G58350
AT1G71190,AT2G41220
AT1G09750,AT5G55860
AT1G73980,AT3G28050
AT4G00550,AT4G04470
AT1G16720,AT5G05890
AT1G44750,AT2G27190
AT1G13090,AT5G03455
AT5G13860,AT5G33290
AT2G22660,AT4G36195
AT3G50910,AT5G64552
AT4G08920,AT5G10380
AT1G35190,AT3G11397
AT5G09620,AT5G20280
AT2G45630,AT3G11410
AT4G22260,AT5G11060
AT1G02740,AT3G05120
AT1G06060,AT2G45980
AT2G30250,AT2G37970
AT1G24148,AT2G04080
AT3G05730,AT3G12740
AT1G65820,AT2G46550
AT1G70160,AT3G28050
AT2G46600,AT3G01400
AT1G62840,AT2G21620
AT2G32700,AT4G28310
AT1G15100,AT1G58030
AT5G13180,AT5G61820
AT1G53570,AT3G01100
AT1G01650,AT1G14200
AT1G17530,AT1G34190
AT4G33910,AT5G39030
AT5G18640,AT5G45130
AT1G33270,AT4G25640
AT1G15740,AT5G61820
AT1G04860,AT5G38240
AT1G45976,AT5G64370
AT1G04140,AT2G37570
AT1G58030,AT3G56370
AT1G25520,AT3G44880
AT3G07320,AT5G03170
AT3G21790,AT5G46180
AT3G49780,AT5G26600
AT4G36195,AT5G48360
AT1G18720,AT5G26340
AT1G75400,AT5G26340
AT1G61620,AT2G37970
AT1G78290,AT3G07560
AT1G71190,AT3G49490
AT1G71190,AT4G00550
AT2G07798,AT5G22000
AT1G18470,AT3G26220
AT3G07870,AT4G26160
AT1G26620,AT2G25060
AT2G37150,AT4G37180
AT3G15570,AT5G61660
AT1G60730,AT3G01170
AT5G26600,AT5G50400
AT3G30390,AT5G01520
AT1G22160,AT1G69360
AT1G54340,AT3G51660
AT3G04090,AT4G19670
AT3G51730,AT3G54620
AT5G13860,AT5G62200
AT1G50420,AT1G77920
AT1G21760,AT4G02740
AT1G65820,AT5G60460
AT3G51860,AT5G03260
AT1G09750,AT1G55330
AT1G73980,AT3G46450
AT1G15400,AT3G14230
AT2G14890,AT4G28780
AT3G01170,AT5G64170
AT5G41990,AT5G58730
AT5G45040,AT5G56270
AT3G17770,AT5G18660
AT1G23440,AT2G15230
AT1G26690,AT5G12390
AT5G04920,AT5G57610
AT3G03440,AT5G14640
AT3G20910,AT4G11360
AT3G46060,AT5G05230
AT1G17490,AT4G32940
AT1G70690,AT3G51890
AT1G06400,AT1G18270
AT5G04530,AT5G66750
AT2G28720,AT3G14595
AT3G55470,AT4G19640
AT1G11700,AT4G04210
AT1G65000,AT3G19990
AT1G65960,AT3G28080
AT2G15020,AT3G28080
AT2G17420,AT5G23490
AT1G27000,AT3G17250
AT3G05690,AT4G05590
AT1G71130,AT4G22750
AT1G11700,AT1G54130
AT3G01100,AT4G22820
AT1G03290,AT5G02020
AT1G23330,AT5G47860
AT5G03460,AT5G64430
AT1G01730,AT1G17170
AT1G18720,AT3G61200
AT1G71040,AT1G75090
AT3G55560,AT5G60460
AT3G02460,AT4G31920
AT1G33811,AT3G16670
AT1G10340,AT3G25010
AT1G11910,AT1G76180
AT1G50570,AT1G70900
AT1G01140,AT4G26450
AT1G35190,AT3G07700
AT2G46550,AT3G20620
AT1G47960,AT5G67245
AT2G17840,AT3G01170
AT4G04925,AT5G58670
AT5G13200,AT5G45380
AT2G17710,AT5G12390
AT3G49780,AT5G39030
AT1G55280,AT3G53460
AT3G25610,AT4G13920
AT1G52200,AT1G66920
AT2G21620,AT3G08860
AT1G03380,AT2G43540
AT1G20850,AT3G19290
AT4G27745,AT4G37880
AT3G46450,AT3G57770
AT2G39970,AT3G61960
AT3G25760,AT5G05460
AT1G21000,AT2G24180
AT3G12800,AT5G63850
AT1G22070,AT5G03630
AT3G10300,AT5G48490
AT3G13060,AT4G25640
AT1G04110,AT4G15530
AT1G79270,AT3G53120
AT4G11960,AT5G24320
AT4G32150,AT5G59780
AT1G13090,AT5G35560
AT3G28100,AT4G17790
AT5G13200,AT5G18110
AT1G12780,AT2G05990
AT1G34190,AT1G70690
AT1G69870,AT4G19960
AT1G11910,AT3G12740
AT1G59700,AT2G16440
AT4G02740,AT4G26270
AT4G18580,AT5G25350
AT5G58950,AT5G64020
AT1G17745,AT5G25980
AT2G26230,AT3G45010
AT1G16240,AT3G19270
AT1G12970,AT5G12200
AT1G22040,AT4G33780
AT1G47128,AT5G01520
AT3G23840,AT5G58570
AT4G31920,AT5G57815
AT5G02020,AT5G15230
AT1G18250,AT5G06150
AT1G76150,AT5G41350
AT2G37570,AT3G56950
AT4G16210,AT4G34230
AT1G20850,AT3G26210
AT1G69870,AT3G21790
AT4G33910,AT4G38260
AT1G54575,AT4G26910
AT1G33970,AT5G03470
AT1G45976,AT4G19960
AT1G04960,AT3G17000
AT4G03210,AT5G17700
AT4G00550,AT5G41990
AT3G13672,AT3G15500
AT4G32940,AT5G51560
AT1G32790,AT5G58920
AT5G01010,AT5G42090
AT1G75410,AT2G46550
AT1G29970,AT3G56950
AT1G02260,AT1G10970
AT3G46060,AT4G21580
AT3G61200,AT4G30960
AT1G12970,AT5G51170
AT2G15230,AT3G60690
AT1G23780,AT3G56370
AT1G65000,AT5G09620
AT4G26160,AT4G31170
AT1G16240,AT5G13180
AT1G04860,AT3G56370
AT1G67840,AT5G20935
AT3G47420,AT5G58350
AT4G08540,AT4G17550
AT1G70230,AT2G31380
AT4G02740,AT5G20280
AT3G26170,AT5G40780
AT1G23140,AT2G24180
AT5G01320,AT5G38240
AT3G02740,AT4G23885
AT3G28100,AT5G54250
AT1G34190,AT4G37520
AT1G34300,AT1G69360
AT1G16840,AT5G23490
AT1G14400,AT1G21680
AT1G70160,AT4G22750
AT1G20225,AT3G08690
AT4G24690,AT5G20620
AT2G38790,AT4G19960
AT1G03950,AT3G11397
AT1G28520,AT2G15310
AT1G05680,AT5G58250
AT1G47960,AT1G49670
AT1G33270,AT1G67360
AT1G56700,AT2G15570
AT1G12780,AT3G51730
AT4G16760,AT4G27745
AT1G16590,AT1G65800
AT3G60640,AT4G27020
AT3G51430,AT5G37070
AT1G77920,AT2G14720
AT4G12070,AT5G54760
AT2G31820,AT2G45980
AT1G05570,AT1G76460
AT1G65000,AT2G02360
AT3G52240,AT4G26160
AT3G56370,AT5G57900
AT4G14600,AT5G64250
AT2G45980,AT5G46760
AT1G76390,AT2G02390
AT4G25640,AT5G01520
AT4G31170,AT5G03200
AT4G02740,AT5G28830
AT1G04140,AT4G01480
AT2G26230,AT3G12800
AT3G56200,AT5G06780
AT4G36195,AT5G18110
AT2G14720,AT4G01710
AT2G42280,AT4G19640
AT1G76590,AT3G18770
AT1G53570,AT4G29160
AT3G09020,AT4G08470
AT1G13990,AT5G64370
AT1G15100,AT3G51890
AT1G09750,AT1G23780
AT2G42890,AT3G03120
AT3G07540,AT4G04470
AT3G17770,AT5G27600
AT1G29400,AT5G63030
AT3G19895,AT3G60030
AT4G15260,AT5G05600
AT1G71040,AT2G19310
AT1G02730,AT3G22790
AT2G33250,AT2G43200
AT2G45970,AT4G35750
AT3G03120,AT5G61500
AT3G02730,AT4G15920
AT2G16630,AT2G16850
AT3G20620,AT4G30960
AT1G58030,AT1G60490
AT3G16850,AT5G16400
AT5G07470,AT5G54940
AT4G01840,AT5G56190
AT1G67360,AT5G15400
AT2G18050,AT4G38540
AT4G18670,AT4G35580
AT2G39050,AT4G15260
AT1G13990,AT3G42660
AT2G43430,AT4G30270
AT3G48080,AT5G60900
AT1G13360,AT1G16240
AT2G31510,AT5G45040
AT1G13960,AT1G65720
AT2G32260,AT5G05230
AT2G26230,AT5G62680
AT3G03870,AT3G51370
AT1G02305,AT3G17250
AT3G26210,AT5G52450
AT5G01320,AT5G04850
AT2G14890,AT2G45980
AT3G52710,AT5G25250
AT1G64142,AT2G37760
AT2G17420,AT5G53120
AT4G28390,AT5G48160
AT5G14680,AT5G23460
AT1G77450,AT5G09620
AT2G41700,AT4G11600
AT1G64900,AT1G65800
AT4G35580,AT4G36195
AT3G07730,AT4G22740
AT4G23800,AT5G03455
AT2G33150,AT3G26220
AT2G14890,AT4G31840
AT2G19180,AT5G54760
AT2G29120,AT5G58920
AT2G41900,AT4G17570
AT3G56310,AT5G33290
AT2G38800,AT3G56200
AT2G29120,AT3G55830
AT4G27780,AT5G64370
AT2G41220,AT5G15230
AT1G57820,AT3G01470
AT1G75400,AT4G33040
AT1G21080,AT4G37310
AT5G06780,AT5G61820
AT5G16000,AT5G61820
AT3G04040,AT5G58730
AT1G05840,AT5G60020
AT1G15740,AT3G19420
AT1G07040,AT3G56310
AT3G09020,AT5G21020
AT2G01680,AT3G50740
AT3G55560,AT5G33290
AT4G04470,AT5G23490
AT3G56810,AT4G19420
AT1G14200,AT1G33110
AT1G73980,AT5G48360
AT1G21550,AT4G16260
AT1G02305,AT3G60690
AT1G50420,AT3G47420
AT2G04880,AT2G44580
AT4G21580,AT5G16000
AT3G13062,AT4G16830
AT3G50840,AT5G59700
AT1G73980,AT5G37600
AT3G62330,AT4G18210
AT4G37880,AT5G06780
AT5G10400,AT5G54080
AT3G14595,AT5G41880
AT3G18770,AT5G52450
AT1G22930,AT1G54575
AT3G19990,AT3G61200
AT1G15100,AT3G63210
AT1G79270,AT3G26180
AT3G26220,AT5G45950
AT3G62650,AT4G14270
AT1G21000,AT4G14990
AT3G14760,AT5G57630
AT2G35070,AT5G18130
AT2G45470,AT5G17860
AT4G39870,AT5G03200
AT1G55110,AT5G67520
AT1G21920,AT1G74210
AT1G55330,AT3G05730
AT1G53570,AT2G32260
AT5G18110,AT5G19875
AT3G54480,AT4G19040
AT5G05760,AT5G60360
AT1G31280,AT3G19290
AT5G01520,AT5G18640
AT3G61200,AT5G61530
AT1G04860,AT2G24180
AT1G12810,AT3G06860
AT1G17080,AT5G39590
AT1G25520,AT4G24690
AT1G34190,AT5G38210
AT3G04350,AT5G01520
AT4G05150,AT5G62210
AT3G48680,AT4G14746
AT1G53570,AT5G61820
AT1G56280,AT3G52240
AT3G56310,AT5G13180
AT5G53970,AT5G57685
AT1G64360,AT5G15230
AT1G75400,AT3G22460
AT5G01880,AT5G41960
AT1G50570,AT5G41560
AT2G30250,AT5G08280
AT1G10940,AT3G09390
AT1G54575,AT5G53120
AT3G26600,AT3G51370
AT5G04850,AT5G57900
AT1G03740,AT4G27040
AT3G60030,AT5G48360
AT1G74280,AT3G14230
AT1G21000,AT3G17840
AT3G62290,AT5G41960
AT1G56700,AT3G03870
AT3G12800,AT3G19550
AT2G19830,AT2G42890
AT1G56280,AT3G14130
AT1G27000,AT3G15580
AT2G31380,AT2G39450
AT5G23490,AT5G52450
AT3G23920,AT5G01820
AT1G66880,AT5G10760
AT1G67360,AT5G13320
AT1G56050,AT3G63200
AT4G09830,AT5G17000
AT5G39590,AT5G64430
AT1G10500,AT1G13360
AT2G21620,AT5G27600
AT1G33050,AT4G32940
AT1G48260,AT5G64230
AT1G31280,AT3G51860
AT5G27320,AT5G41590
AT2G13820,AT3G53190
AT1G01140,AT3G10770
AT1G16510,AT1G55330
AT1G70810,AT1G76180
AT4G02080,AT5G35560
AT2G29550,AT4G01610
AT3G23890,AT5G17700
AT1G76920,AT3G44880
AT4G14990,AT4G16210
AT1G31280,AT2G17710
AT3G23600,AT4G26130
AT3G48890,AT3G51630
AT1G57820,AT5G18120
AT5G18130,AT5G44030
AT3G15580,AT5G41400
AT1G33110,AT5G42300
AT1G64680,AT4G27710
AT2G47270,AT3G61890
AT3G03440,AT4G29010
AT3G22460,AT4G12290
AT3G25585,AT4G24990
AT3G20500,AT5G64430
AT2G02360,AT3G61200
AT1G13960,AT5G01820
AT3G15680,AT4G20940
AT1G05840,AT5G45380
AT1G10690,AT3G14100
AT1G77710,AT5G42300
AT2G42790,AT3G50910
AT2G48000,AT5G56260
AT3G03870,AT4G02060
AT1G71040,AT5G17610
AT3G11397,AT3G17250
AT2G14560,AT5G10860
AT1G76150,AT4G02740
AT3G03440,AT3G27020
AT1G64950,AT4G25900
AT4G16190,AT4G39780
AT1G13390,AT1G22930
AT2G47130,AT3G50770
AT4G32150,AT5G23460
AT3G48780,AT4G15260
AT2G02390,AT2G25625
AT4G14800,AT5G58950
AT3G01100,AT5G27600
AT1G28520,AT2G15570
AT3G19420,AT5G46760
AT3G16650,AT5G36220
AT1G10360,AT4G21650
AT1G21760,AT4G31920
AT2G17710,AT3G08860
AT1G01140,AT1G26620
AT3G61960,AT5G13550
AT2G32060,AT5G45775
AT5G17000,AT5G33290
AT2G37570,AT5G60360
AT3G28100,AT4G37180
AT1G10140,AT2G29990
AT5G16450,AT5G37600
AT3G06860,AT4G39955
AT4G25730,AT5G27120
AT2G32700,AT4G18210
AT1G54130,AT2G26230
AT4G10100,AT5G27930
AT3G12040,AT3G18770
AT1G21410,AT2G44040
AT1G15880,AT3G20770
AT4G07390,AT5G37600
AT5G14640,AT5G64370
AT5G38240,AT5G45380
AT1G70690,AT5G45380
AT2G44850,AT3G03520
AT3G13690,AT4G38860
AT4G04470,AT5G61640
AT1G05840,AT2G16630
AT3G12740,AT5G13180
AT2G02760,AT3G26170
AT3G01170,AT5G40720
AT4G19640,AT5G39590
AT2G46680,AT3G57680
AT1G15230,AT5G64430
AT1G32230,AT5G28830
AT2G38170,AT4G22750
AT3G10300,AT5G52450
AT3G01170,AT3G22160
AT4G30270,AT4G38240
AT1G60490,AT5G63030
AT2G39050,AT4G26270
AT3G14620,AT5G57815
AT1G14250,AT5G05230
AT1G06400,AT3G11880
AT1G21550,AT2G43570
AT3G12740,AT4G26910
AT4G36195,AT5G52450
AT2G17220,AT4G25900
AT3G49490,AT5G59420
AT1G12810,AT2G37770
AT1G20450,AT3G11880
AT4G35750,AT5G18370
AT3G47420,AT4G26270
AT1G23330,AT3G28100
AT1G01240,AT2G31350
AT1G01730,AT1G26690
AT1G54340,AT3G17810
AT1G23330,AT1G79520
AT1G71190,AT1G76150
AT1G62810,AT5G54960
AT3G47160,AT5G58570
AT1G58030,AT5G17860
AT2G02390,AT4G39955
AT1G68740,AT2G37760
AT2G31350,AT5G07470
AT1G18250,AT4G19420
AT1G18470,AT1G60440
AT1G21760,AT1G22040
AT2G16050,AT5G61530
AT3G19420,AT4G24220
AT3G26210,AT3G50770
AT1G13960,AT1G15100
AT3G57680,AT5G09620
AT3G01690,AT4G22570
AT3G26290,AT4G28390
AT3G57770,AT5G40240
AT4G38860,AT5G45820
AT2G40900,AT3G27820
AT1G67940,AT2G29120
AT1G15125,AT4G02520
AT2G20920,AT5G58740
AT3G07540,AT5G51560
AT1G01730,AT1G56700
AT3G51430,AT3G63200
AT3G27110,AT3G54480
AT2G29550,AT5G39610
AT2G24360,AT5G42090
AT3G17020,AT4G12300
AT3G17810,AT5G27600
AT4G23010,AT5G15400
AT3G60690,AT5G18130
AT1G55110,AT3G29035
AT4G24990,AT5G52880
AT5G04750,AT5G05760
AT1G22930,AT1G53580
AT3G07700,AT4G25180
AT2G42010,AT3G03120
AT4G29010,AT4G33540
AT2G25625,AT3G23540
AT2G32260,AT4G26450
AT5G57610,AT5G58060
AT1G14400,AT5G20620
AT1G12970,AT5G10610
AT1G21760,AT1G65980
AT1G65000,AT5G05760
AT1G74280,AT3G26600
AT3G26180,AT4G26980
AT4G34890,AT5G17380
AT1G34300,AT3G07870
AT3G60690,AT5G58350
AT1G76390,AT3G56170
AT2G43430,AT4G02740
AT1G53520,AT5G51890
AT2G35070,AT5G03170
AT3G61200,AT5G39610
AT1G14400,AT4G30960
AT2G15570,AT5G42300
AT3G56370,AT5G08280
AT3G24200,AT4G04210
AT3G61960,AT5G38430
AT3G11397,AT5G39590
AT1G34190,AT4G00550
AT1G18720,AT4G27410
AT1G50570,AT3G08870
AT1G50570,AT5G39550
AT3G28100,AT3G55470
AT4G23060,AT5G07690
AT1G04400,AT5G52450
AT4G35580,AT5G54760
AT5G26040,AT5G63030
AT3G51250,AT4G12910
AT4G22820,AT5G61500
AT2G29550,AT5G01320
AT4G00550,AT5G13550
AT3G61200,AT5G40240
AT1G23780,AT5G03460
AT2G16440,AT3G09390
AT3G06210,AT4G33540
AT1G03380,AT3G19895
AT3G11880,AT5G20620
AT3G23600,AT4G02080
AT1G62840,AT2G47270
AT1G17170,AT3G49780
AT3G51000,AT3G51330
AT3G13910,AT5G55860
AT1G11210,AT2G27830
AT1G62840,AT4G27745
AT2G39270,AT5G35460
AT3G54480,AT5G07470
AT2G14890,AT5G36220
AT1G61620,AT1G76390
AT4G21980,AT5G46760
AT1G66240,AT5G57815
AT3G06170,AT3G27820
AT1G23040,AT1G54115
AT1G28520,AT4G27745
AT5G54760,AT5G61820
AT2G02390,AT4G24220
AT1G53520,AT3G01400
AT2G17420,AT5G57900
AT1G75400,AT3G16650
AT2G47270,AT4G26060
AT4G26080,AT4G27830
AT3G21230,AT3G46940
AT5G01370,AT5G58950
AT2G46550,AT3G18770
AT3G12800,AT5G49890
AT2G33770,AT5G11600
AT1G14250,AT5G40240
AT1G70900,AT5G01320
AT2G03550,AT3G57050
AT2G35070,AT3G26210
AT4G16190,AT5G04750
AT3G03440,AT5G15400
AT1G64950,AT4G12290
AT1G29970,AT5G26340
AT3G09320,AT3G46450
AT3G60640,AT4G19640
AT3G61200,AT4G22820
AT2G44140,AT3G27670
AT1G22570,AT5G01370
AT2G05840,AT5G03630
AT1G11910,AT5G64370
AT3G01470,AT3G60640
AT2G17420,AT5G42090
AT2G35940,AT3G49780
AT1G73680,AT5G01320
AT5G26240,AT5G39590
AT2G21620,AT4G35750
AT4G16210,AT4G22740
AT2G04790,AT2G30790
AT3G26180,AT5G20620
AT1G10940,AT4G30960
AT1G22850,AT2G25080
AT1G12970,AT3G45300
AT3G44880,AT3G51630
AT1G09240,AT4G19640
AT2G33150,AT5G37070
AT4G38260,AT4G38540
AT1G31690,AT5G47500
AT2G43200,AT5G49730
AT3G19270,AT3G20250
AT1G32870,AT3G06860
AT1G32230,AT1G32340
AT1G57820,AT5G64370
AT1G69450,AT3G27670
AT4G36195,AT5G12840
AT1G09200,AT1G77920
AT1G79270,AT2G17880
AT2G31510,AT3G16190
AT1G53560,AT5G24320
AT3G52240,AT5G02890
AT3G07540,AT5G37600
AT3G51330,AT4G23880
AT5G43320,AT5G43450
AT2G44140,AT3G50770
AT3G62410,AT5G01410
AT1G64230,AT1G73950
AT4G22820,AT5G53350
AT2G23600,AT5G57930
AT2G15230,AT3G10410
AT2G30440,AT5G40780
AT1G04860,AT2G24360
AT2G05630,AT5G15400
AT4G20110,AT5G26340
AT2G14560,AT3G47160
AT2G21620,AT5G28830
AT1G34060,AT5G18130
AT2G46600,AT3G50500
AT2G05990,AT3G19550
AT2G27190,AT5G64430
AT2G30440,AT3G23810
AT3G15840,AT5G04950
AT3G19420,AT5G51070
AT4G04470,AT4G33910
AT5G18640,AT5G58350
AT3G12740,AT3G60030
AT2G37570,AT2G43540
AT3G14960,AT4G21580
AT2G37970,AT3G12580
AT2G02390,AT5G66250
AT2G39705,AT3G09020
AT3G07730,AT5G14640
AT4G13010,AT4G19670
AT3G09030,AT5G53420
AT1G21760,AT5G03390
AT1G25520,AT2G44100
AT2G39050,AT3G10410
AT2G31380,AT2G32010
AT5G21020,AT5G64170
AT5G45130,AT5G65380
AT1G44820,AT4G14020
AT2G41220,AT4G34230
AT3G20770,AT5G63030
AT1G76460,AT3G12110
AT2G44100,AT5G13860
AT3G63310,AT5G45130
AT2G02040,AT5G57050
AT3G61200,AT5G05760
AT3G54290,AT5G46250
AT5G02880,AT5G14940
AT3G26210,AT5G36220
AT1G14200,AT4G25180
AT5G27150,AT5G54940
AT5G26600,AT5G58060
AT2G24850,AT4G29110
AT1G77450,AT4G25900
AT1G15780,AT5G63850
AT3G19550,AT5G40240
AT4G33210,AT5G18120
AT1G70900,AT3G04090
AT1G49670,AT3G12800
AT3G50770,AT4G08540
AT1G13960,AT4G22740
AT2G05710,AT3G51430
AT4G26270,AT5G58730
AT3G25010,AT4G23230
AT5G27600,AT5G54080
AT1G20225,AT3G22120
AT1G75410,AT5G06150
AT1G17530,AT4G25180
AT1G20696,AT4G22820
AT1G57820,AT3G26180
AT1G13280,AT5G44190
AT3G60640,AT5G57655
AT3G19550,AT5G45040
AT1G01420,AT3G55240
AT2G43540,AT4G36195
AT5G47430,AT5G50230
AT3G23920,AT3G43230
AT2G25625,AT5G16570
AT1G71970,AT2G35710
AT4G21580,AT5G37600
AT1G20450,AT1G34190
AT2G15230,AT3G12800
AT3G01400,AT5G07100
AT3G02460,AT5G35460
AT5G63030,AT5G66250
AT1G60590,AT5G55730
AT4G35750,AT5G02020
AT3G13672,AT3G57680
AT1G70810,AT3G27820
AT2G31820,AT4G38240
AT2G37570,AT3G07560
AT3G45010,AT5G49890
AT1G55680,AT2G22430
AT1G04960,AT3G51130
AT2G05990,AT5G17860
AT1G04400,AT1G13990
AT4G33540,AT4G35580
AT3G22370,AT5G42300
AT2G31350,AT5G12200
AT3G01170,AT5G25900
AT1G22930,AT1G23140
AT1G04960,AT4G17790
AT3G01470,AT4G07390
AT1G50570,AT4G29160
AT4G33040,AT5G39030
AT3G51430,AT5G61820
AT1G32870,AT1G79520
AT3G04350,AT4G33910
AT3G46450,AT3G60690
AT2G33330,AT5G33290
AT1G10140,AT3G49490
AT1G02305,AT3G02340
AT4G14770,AT5G19590
AT3G45300,AT4G02740
AT2G01650,AT3G05690
AT1G59700,AT3G19895
AT3G01690,AT5G25610
AT3G51370,AT5G57630
AT1G21770,AT3G48990
AT2G19350,AT3G28050
AT4G04470,AT4G25640
AT2G17290,AT2G46550
AT1G54100,AT3G27670
AT1G53580,AT2G42890
AT1G75400,AT2G41700
AT1G79270,AT3G08690
AT1G51200,AT5G10190
AT2G32260,AT5G64020
AT1G23780,AT1G70900
AT1G77920,AT2G01650
AT1G29970,AT1G65000
AT1G50420,AT1G69870
AT1G15100,AT1G73980
AT1G13960,AT2G31350
AT5G12200,AT5G63030
AT1G22070,AT5G57580
AT1G35190,AT3G48780
AT3G20500,AT4G27830
AT2G39270,AT5G50230
AT2G29990,AT3G16510
AT4G17570,AT5G48160
AT2G22660,AT5G26040
AT1G19400,AT2G33770
AT4G14800,AT5G55860
AT1G53580,AT5G53730
AT3G09030,AT4G29810
AT3G23730,AT4G08040
AT3G55880,AT4G30270
AT1G03740,AT2G29120
AT1G26690,AT3G07560
AT1G27000,AT1G69790
AT1G55680,AT4G16420
AT1G30090,AT3G49490
AT1G04140,AT5G58950
AT1G54100,AT3G05937
AT3G50740,AT3G62650
AT1G11910,AT1G16240
AT3G52240,AT5G61640
AT1G71950,AT3G09320
AT4G05530,AT5G41350
AT1G44750,AT5G17550
AT2G27420,AT5G18010
AT1G43700,AT5G58950
AT1G30270,AT5G45130
AT1G19400,AT3G26280
AT1G05680,AT5G54870
AT1G43890,AT2G42010
AT1G55920,AT5G20620
AT1G70690,AT5G47140
AT2G01650,AT3G16650
AT2G25625,AT5G25350
AT3G60640,AT5G05760
AT3G47420,AT4G30960
AT1G55910,AT4G08920
AT5G47860,AT5G51070
AT1G03290,AT4G38260
AT1G04440,AT2G44040
AT1G01360,AT2G06925
AT1G03950,AT1G13360
AT1G50420,AT4G33540
AT1G64142,AT2G39270
AT5G21020,AT5G59700
AT2G04240,AT5G11060
AT4G09900,AT4G19170
AT2G44580,AT5G40670
AT3G15580,AT5G54760
AT3G10912,AT3G54480
AT4G02050,AT5G25520
AT2G17840,AT2G22660
AT3G54480,AT5G41560
AT1G65980,AT3G48680
AT5G23400,AT5G66230
AT3G49780,AT3G61960
AT5G58060,AT5G63850
AT3G03120,AT5G49890
AT2G42790,AT4G27830
AT5G15400,AT5G59420
AT2G35940,AT5G38240
AT5G52120,AT5G60360
AT1G13960,AT1G72120
AT1G61620,AT2G32260
AT2G05840,AT3G52240
AT1G03290,AT3G49490
AT4G33040,AT4G37520
AT4G37880,AT5G20910
AT2G38800,AT3G07540
AT1G04780,AT3G49780
AT4G19670,AT5G03240
AT2G30440,AT4G38240
AT4G20110,AT5G56870
AT4G34160,AT5G57630
AT1G60440,AT2G31350
AT3G17790,AT5G33290
AT4G26130,AT5G07220
AT4G38730,AT5G63620
AT1G10140,AT4G29010
AT1G51270,AT3G50740
AT2G39050,AT4G04470
AT1G27980,AT5G51070
AT5G14780,AT5G41700
AT5G51070,AT5G54940
AT1G44820,AT3G30390
AT4G35750,AT5G19875
AT1G44750,AT2G22430
AT1G58030,AT5G45040
AT1G50570,AT5G54080
AT1G56700,AT2G05990
AT3G14620,AT5G47560
AT3G16650,AT3G51890
AT2G39270,AT5G28830
AT5G39320,AT5G47790
AT5G07220,AT5G42560
AT3G01470,AT3G51730
AT2G36800,AT3G17810
AT1G75090,AT3G23890
AT1G45145,AT5G51560
AT4G33040,AT5G61530
AT4G37310,AT5G59050
AT1G14790,AT5G56140
AT5G11600,AT5G50400
AT1G56700,AT4G30750
AT5G14640,AT5G37600
AT2G17420,AT3G49780
AT3G20770,AT5G03460
AT1G02740,AT1G22070
AT3G55070,AT4G17830
AT2G26240,AT5G57815
AT1G64360,AT3G06210
AT3G08650,AT4G14800
AT4G14600,AT4G20410
AT1G65980,AT4G31080
AT1G22040,AT5G26240
AT1G65820,AT5G18110
AT5G46180,AT5G64430
AT1G34190,AT5G26040
AT4G39780,AT5G63030
AT1G27020,AT2G29990
AT2G43430,AT3G20620
AT1G32230,AT4G17720
AT1G74280,AT5G60900
AT2G45630,AT3G14960
AT1G65000,AT2G39050
AT1G11910,AT5G57610
AT1G18540,AT4G13170
AT2G41900,AT5G61520
AT1G54340,AT4G08930
AT2G02760,AT5G01320
AT3G16190,AT3G17250
AT5G16530,AT5G49015
AT1G10500,AT3G17770
AT3G04930,AT5G64430
AT1G16240,AT5G04920
AT3G28690,AT5G60460
AT1G15570,AT5G45960
AT1G11910,AT5G45040
AT3G28690,AT4G30270
AT1G16510,AT3G26220
AT3G28540,AT5G10860
AT2G04570,AT3G53190
AT3G46450,AT5G26240
AT3G51330,AT5G07100
AT1G62840,AT2G35940
AT1G04960,AT5G61500
AT1G18270,AT4G20330
AT3G05690,AT4G04470
AT5G18130,AT5G52450
AT1G27320,AT3G04090
AT2G43060,AT5G10860
AT1G44820,AT2G19830
AT4G04470,AT5G26340
AT2G31790,AT4G27710
AT3G01170,AT5G55480
AT1G10940,AT4G30270
AT1G12810,AT2G33150
AT2G24180,AT2G35940
AT3G07310,AT4G30993
AT3G46060,AT4G16190
