AT1G20225,AT4G16790
AT1G78070,AT5G04950
AT5G10430,AT5G57815
AT3G09390,AT5G03455
AT1G19570,AT3G20100
AT3G08650,AT4G36195
AT3G54620,AT5G01520
AT1G28520,AT2G02040
AT4G11211,AT5G21100
AT5G10430,AT5G41700
AT3G13110,AT3G48320
AT5G58310,AT5G62100
AT5G22300,AT5G52120
AT1G29970,AT3G25585
AT4G12300,AT4G32940
AT5G37360,AT5G65683
AT1G03380,AT3G14620
AT1G69450,AT2G38170
AT3G26170,AT4G03030
AT1G44800,AT2G16740
AT4G14020,AT4G27745
AT1G05835,AT5G43780
AT1G70890,AT1G73470
AT3G25585,AT3G54620
AT1G14280,AT4G38860
AT1G70640,AT4G21120
AT1G17080,AT3G15430
AT2G19650,AT4G17880
AT4G36195,AT5G63030
AT3G44860,AT4G23260
AT1G07590,AT4G08290
AT1G18250,AT2G43060
AT1G29970,AT1G78670
AT3G61060,AT5G04530
AT2G25510,AT3G50750
AT3G12040,AT5G57815
AT1G17080,AT5G58350
AT3G48320,AT5G52880
AT1G27480,AT4G12320
AT1G20225,AT3G08870
AT2G33380,AT5G38710
AT1G43890,AT5G61820
AT5G22300,AT5G58350
AT1G72930,AT3G50440
AT1G78290,AT5G03240
AT3G01470,AT5G54250
AT1G09240,AT2G47710
AT2G32010,AT2G41940
AT1G75380,AT5G22270
AT4G10150,AT5G66580
AT2G15830,AT5G57050
AT1G18880,AT1G80830
AT4G17230,AT5G41900
AT4G30110,AT5G66580
AT2G22660,AT3G04090
AT1G01240,AT2G39270
AT1G29395,AT5G11600
AT3G56240,AT4G14710
AT4G12300,AT5G58570
AT1G47960,AT2G42890
AT1G80290,AT4G12300
AT1G01470,AT3G22120
AT1G70985,AT5G12050
AT1G52880,AT3G26590
AT3G23490,AT5G22000
AT1G33970,AT3G03470
AT1G56600,AT1G74940
AT3G22120,AT5G12200
AT1G20225,AT5G64250
AT3G28130,AT4G16880
AT2G25080,AT4G28460
AT1G13280,AT1G76590
AT1G18250,AT5G20630
AT1G56430,AT4G30110
AT3G62070,AT5G18050
AT3G16570,AT5G25610
AT3G07560,AT5G22000
AT2G35680,AT5G63030
AT4G03030,AT4G32940
AT1G21770,AT1G56280
